-2.525597872800212645e+05 3.369795468518847483e+05 1.605919508944498375e+01 1.445858841668637760e+05 1.434576986569267465e+05 -5.116766237476287642e+05 5.335875525775735732e+05 2.495807420149020036e+05 1.144048784615672630e+05 -2.695637044749663910e+05 1.323671361017138406e+04 7.237855450309904991e+05 -8.977260507111484185e+05 2.495175566775038897e+05 -3.043584459497639909e+05 -8.187081424908662448e+05 -1.747362575654088287e+05 2.987555967038011877e+05 1.062681175771607959e+05 7.696315282229700824e+04 4.713009635715530021e+05 -3.358687592445325572e+05 -4.446080410738164210e+05 5.708139833068540320e+05 -2.104294284222481947e+05 1.869870492132574436e+05
1.030984994943672427e+04 1.646895113185889204e+04 -7.731666237396744691e+03 -5.383837140287440889e+03 -3.291488885930001288e+03 3.503446804890330532e+04 3.426609912388285738e+04 -7.589102323013145906e+03 -1.506078269449552681e+04 6.947892955967718081e+03 2.203048708152009567e+02 3.243087684424352119e+04 -5.986242863579551340e+04 3.063336039251415059e+04 -2.542851950080711686e+04 2.182114460325891923e+04 1.743164615430916456e+03 1.553870328899859487e+04 -1.880106879321270753e+04 -4.442325092492116528e+04 -2.375618172742179013e+04 -6.490294412552292488e+04 -2.075566378043729401e+03 1.002606785227387263e+04 2.202496922963063116e+04 4.084127286098166951e+04
-2.872677882861605667e+02 -1.128810502008333714e+02 8.541865024130649431e+01 5.183235223295156402e+00 1.798682041867749888e+02 2.316545405875505708e+02 1.707755995991130646e+02 -9.346412909360839905e+00 -7.572764454603654372e+01 8.560979045678911348e+01 1.821997612961104664e+02 -1.243008858411918993e+00 1.817428392024687014e+02 -1.324713417078889961e+02 -8.303327478198482936e+01 -2.163522104307157079e+01 -1.320818629939829236e+02 3.620010756760919435e+00 -2.199385112914403919e+02 -4.789791323387746047e+01 -6.046011476331366907e+01 -3.241873046302907824e+01 -1.303515291526112918e+01 1.480542537659759148e+02 1.815970006247957826e+02 -2.262840937025165999e+02
1.984244438523103949e+06 2.286598474431214482e+07 -3.039048929433659464e+07 -3.028036773734594882e+07 -1.168893397330592852e+06 6.268880468110626563e+06 -8.751980391489053145e+05 -4.597417725755190477e+06 4.668463629844285548e+06 5.842222073621878400e+06 9.339954004989406094e+06 1.916105569138733298e+07 -4.491223688270365819e+06 1.160439328751495108e+07 -1.130603301843605470e+06 -3.106780281832168344e+06 -1.627161646355712973e+07 -2.749675745648919605e+06 -6.330800608413184993e+06 7.968963761152629741e+05 -4.006349328441574238e+06 -2.983041416491443757e+06 2.856882458464472089e+06 -1.399336118663189188e+07 6.026113877548211254e+06 3.096065201761752740e+07
1.756772572507647797e+07 -2.375554200267422199e+07 1.224533419099231996e+07 2.672166612913266569e+07 6.450460490759647451e+06 8.148931765155967325e+06 -1.073304813687635958e+07 -3.085450062135991640e+06 1.169524536712012952e+06 1.289409313975090533e+07 -2.489709000218803808e+07 -1.774617212177636847e+07 -1.275352289998917468e+07 2.176734728273943532e+06 3.454608862646298110e+07 2.587289546540623531e+06 2.313044037079574540e+06 -1.017993509563008696e+07 3.909201172578589525e+06 1.150103719481035136e+07 1.721043325469278544e+07 -3.229513648050667718e+07 1.180871869417019933e+07 -1.424695727848986536e+07 -4.279688617384674028e+06 -1.727824312281130627e+07
-5.176774670852281270e+04 2.407049161519674235e+05 -2.871490566383544356e+05 -1.178970562829598493e+05 -4.463561938818346825e+05 -2.770073122762880521e+05 1.072195156940110464e+05 -5.635902743932964222e+04 3.695604134804202477e+05 -4.502047578748402884e+03 1.650024446137301275e+05 3.605352579642529599e+05 -5.377780784112308174e+05 7.074181740744501585e+05 -2.572665812846476911e+05 -6.119820127341208281e+05 4.351529342977839406e+04 2.634972047323957668e+04 -6.838779031089751516e+04 4.399213423945691902e+05 -4.638730810835296870e+04 2.993773783376090578e+05 -2.224423165483276243e+05 3.024722303818895016e+05 -6.599078585869167000e+04 -1.081151780620347927e+04
4.998232271452197456e+05 -1.958157976357826919e+04 3.366709322906372836e+05 -8.112672034674682436e+03 1.781822951900482294e+05 3.646986815980905085e+05 -8.799396213484475447e+04 9.940247056402902672e+03 -4.345820066286444489e+04 1.725464281180558319e+05 -6.179298774946354097e+05 -2.470246883577115368e+05 2.246871855600797571e+05 -1.357460611584210419e+05 -2.449486415352225886e+05 8.812078655431208608e+04 -6.363723982938803965e+04 1.396780662674335181e+05 -2.769544654087396339e+05 3.621090116729305009e+04 1.561116523422565115e+04 -5.129322012919792905e+04 -1.909334322270054836e+05 4.703834361061203526e+04 8.507538649092499691e+04 -2.106727634013367351e+05
-2.258722995962560177e+07 3.733665645653262734e+07 3.673615766929774731e+07 -3.438124715003836900e+07 -3.293387963114989921e+06 -3.927631069019081444e+07 -5.047887865022675134e+06 6.824911073892456479e+05 9.857783142134780064e+06 6.978866550130513497e+05 1.163486178569271602e+07 -4.444400712830705568e+06 -1.260175215612487495e+07 1.010015275947543979e+07 1.055766714097134396e+07 1.950103437888764963e+07 3.378042538976762909e+06 -4.628900406481231563e+06 2.677114046376692597e+06 -2.518422996358663216e+07 1.260204592419435456e+07 1.543203706995175593e+07 -1.211627080019417219e+07 1.988710225785074383e+07 -1.968578499905546196e+05 -2.732229920007025823e+07
-2.788936024198579253e+05 -3.401276616540608666e+04 -3.250290062122356903e+04 7.515100779479807534e+04 -2.265463130878708034e+04 1.441009096504336339e+05 4.516230027383709967e+04 1.029935253388266137e+05 4.819277909504240961e+04 -4.344216522872323549e+04 5.083729107029626903e+04 6.878536665151276975e+04 -6.179206852832135337e+04 9.203719976574712200e+04 -2.335206249146982009e+04 -9.325182196829955501e+02 -1.131362111699152156e+05 -2.407849711914096406e+04 -5.852872962792481121e+04 6.520866849170165369e+04 4.219573907449817489e+04 -6.121965779579237278e+04 4.884706043172034697e+04 -7.743903448127726733e+04 7.796992122895049761e+03 4.067707528267685848e+04
-2.457306347327054245e+05 -1.026353391325274788e+04 -3.232078347117187222e+05 4.945126925227920583e+04 -5.320473917132039787e+02 -1.438565023000551737e+05 -8.998105624671252735e+04 8.833540519160230178e+04 7.402339442047808552e+04 5.926557848862708488e+04 6.452091991750541638e+04 -1.354717025301695394e+05 -6.677685333336418262e+04 1.054395514535617694e+05 9.442634951527982776e+04 -1.341227414110632089e+05 9.278562164372111147e+04 4.346506412209040718e+03 1.550669271662468673e+05 1.895660813650917553e+05 -3.259228678771821433e+04 1.604371651794851823e+04 1.075393342667987599e+05 -5.876158256988759967e+04 -1.315062256875319872e+05 2.719937820499332156e+05
