3.930600104354069202e-02 6.676761823202265189e-02 -3.072071391142212199e-02 8.462109494032302170e-02 1.586852069280807187e-02 5.326708774231400656e-02 -5.412618170552392638e-02 -1.162003401381581959e-02 1.942458236014316109e-02 -1.869301719424611152e-02 1.046732598890002391e-02 -5.176270844487790290e-02 3.963015244689855471e-04 3.787441571623688386e-02 -4.876736496516177743e-02 -5.228202305037513153e-02 2.727600020335316927e-02 2.629569835407968501e-02 -3.785426929169918853e-02 -1.600289925277272041e-02 4.375001051520026329e-02 -8.980115348662737196e-02 -2.567189820919491688e-02 -3.592762073323279085e-03 -8.734608431819328167e-03 2.431495211469254097e-02
-6.513592906240830982e-03 2.212066905032163966e-01 3.985676233302411220e-02 1.696707871443116633e-01 -5.664330340453341273e-02 -3.250703063572553120e-01 -1.181601023310533960e-01 -2.755564948370981537e-01 1.637025176455750852e-01 2.116601493161575018e-02 -9.556780672373599295e-02 1.604850849487425013e-01 -5.628970322877570320e-02 -1.084400742696726150e-01 -1.363238086263360571e-01 -6.699551640942616459e-02 1.279648876203492158e-01 -1.585030431666717421e-01 -1.203944938074840987e-01 1.113744521878664989e-01 7.466707408292583281e-02 -1.164489175011586275e-03 3.123919773942759881e-02 4.014343541190519837e-01 9.765604257354237872e-02 -9.480095183492578959e-02
2.520980554612158378e-02 -2.698905280618906725e-03 6.584580983345991734e-02 -3.701126668393754648e-02 4.446224051126942967e-02 -2.848732878412761974e-02 -2.942541262135420915e-02 -9.638910356436096449e-03 5.239265584856209884e-02 7.712447822997698516e-03 3.589856910393664918e-02 -3.842987418979273984e-02 9.415121674147991504e-02 1.071218565578849896e-03 -3.418113600732727853e-02 7.418404543912686389e-02 -6.404364252537979307e-02 4.464101332832686592e-02 3.590391828307126776e-02 -9.996063905034988095e-02 2.265027421070719971e-02 -2.313483663074857033e-02 6.636232753817184610e-03 -4.433183600108506206e-02 -2.746938515339530928e-02 -7.194626853405591826e-02
1.035632111807302871e-02 3.471970856321063281e-02 -6.817126935451521541e-03 2.764137754437874170e-02 -2.618869459207047445e-02 -9.316337693703709982e-03 2.695697302612883040e-03 -3.175135877818827806e-02 -9.455726415458470813e-03 -2.845400967681466220e-02 -5.801424257052048561e-02 -3.756600115454204053e-02 -4.425243798033154374e-02 5.642706868737427245e-02 1.444192987141870027e-02 7.315105145331914083e-02 1.258963487132942760e-01 -2.829512951547511271e-02 -1.229877003463053509e-03 -6.596726537797473200e-02 -9.599719247772106612e-02 9.225245028081596743e-02 2.153534621179227504e-02 3.127274634877632437e-02 4.183993117228953368e-02 -8.892461483482255735e-02
-4.579031743503781532e-02 3.818240359765757291e-02 1.370692235579935858e-02 2.497374423226518536e-02 4.152417549764960553e-02 1.808763155542707918e-02 1.808622505370378608e-01 -1.191001041621877511e-03 1.704000403223985410e-02 1.054282361323182482e-01 -6.674358177267665504e-02 -9.285871544802319633e-02 -7.726605925043333878e-02 7.070112858288229996e-02 5.525748251591404425e-03 -1.725496233126029011e-01 -7.302651731798448509e-02 1.188967097099893622e-01 2.383866200861681998e-03 -1.375617185876022441e-01 1.645797945995651143e-02 -5.147118237112453809e-02 8.822841165117603635e-02 -9.243329232551668675e-03 -5.726900689167761793e-02 4.297182715098483985e-02
-6.197473802595136402e-03 5.950886199127335130e-03 4.931684113368926120e-02 -1.453712956166242770e-02 3.321826856574192077e-02 5.198704617874527756e-03 -1.163422821799976747e-02 5.525469197430257773e-02 4.421226156667346086e-03 -2.022347493100247820e-02 9.892687501895376656e-03 -1.231943454166588986e-02 3.102734957956150563e-02 2.036479765832321931e-03 -1.808571194083413020e-02 3.403979797616167244e-03 -2.979082952396041456e-02 5.628346261823284624e-03 4.669930847156601728e-02 2.111262962512446689e-02 -3.437197264235502397e-02 -3.626352474296761635e-02 2.866281674113360309e-02 -7.081254358652683267e-02 -1.061793701395822437e-02 -3.696992232130371508e-02
-3.406371373729403379e-02 4.146128057041106874e-03 1.000813710254414013e-02 4.801049346347041266e-04 3.751986597959393495e-03 -3.815839374388576427e-02 -8.028936779804056456e-02 1.863646630085245490e-02 -5.251969029079538859e-02 8.687547972379118522e-02 -4.508445239399229421e-02 -4.461341296121579258e-03 1.039600569037916200e-01 -5.537753524797699514e-03 4.447608153624640209e-02 -6.467838165359381108e-02 1.573533738544036220e-02 1.940429207903080627e-02 -2.736960810574290068e-02 8.947522982717963369e-02 -1.295598130548197835e-02 3.124973241410557157e-02 -5.870577794393302962e-03 9.700023498687836143e-03 -3.226435605420064062e-03 -6.368336292913667762e-02
-4.205460143036624659e-02 1.701154242228793481e-02 5.929559952902020703e-02 -3.101185344493110480e-04 -1.636705170294975795e-02 1.711844173135170649e-02 -3.946654044789775495e-02 9.018472790017471180e-03 -4.747272506587135038e-02 -5.817018057021224042e-02 3.893377078861319507e-02 3.307145968430405536e-02 -1.102468497589031982e-02 1.118225294487715238e-02 6.074494968150339139e-03 7.900287905970573843e-02 2.406643173199589369e-02 1.085852016884073651e-02 1.885217186016300769e-02 -1.261167051482113555e-02 -1.870127323703676611e-02 -3.551043774278148102e-02 -4.633174426182952443e-02 2.056168675453588605e-03 2.116972613020248750e-02 -1.969090430587466453e-02
3.725438169791597115e-02 -1.070380265325985014e-01 6.095197345914100256e-02 -2.735768917769568209e-02 -1.040776002321419647e-01 -4.838432510602438258e-02 1.783133314991241364e-02 5.270189959663235807e-03 6.271514675984059262e-02 -1.008131393340988384e-02 6.407493360967955395e-03 -8.404965874821911098e-02 -3.705848943022609088e-02 -8.820626140300491524e-02 -2.238151250439479600e-02 -2.611336497307765320e-02 1.142768025693536027e-01 -2.075579057428947674e-02 7.759558687034981417e-02 -1.760855886747369342e-02 1.611981502354333795e-01 2.965184490632762071e-02 8.240307748362359075e-02 5.777893031543833609e-03 -8.451157800561727093e-03 -5.977023866219635662e-02
-3.589777275844376447e+00 8.595639444255729344e-01 1.184894379091073802e+01 -3.384759217755788807e+00 2.304543173865890537e+01 -1.420441779536299354e+00 1.010015627470903254e+01 2.989125692637535536e+01 1.281379696808367186e+01 1.542469431505897326e+00 -1.391301467537230963e+01 -2.462402361576637588e+01 -1.238129705720404594e+01 -1.832212427282139444e+01 -1.141532331880436679e+00 -1.881840913771995005e+01 4.299031620908683848e+00 7.787418032934763090e+00 1.247606282135381406e+01 -1.151527802377057697e+01 -1.648259764958641682e+01 -4.265443164487154881e+00 3.181817211002130819e+01 9.549934025728026299e-01 -8.537622602491392598e-01 -1.672483220513768032e+01
4.510489729222444052e-03 1.315042848216359944e-02 6.064851566737620991e-02 1.113156463102291452e-02 -2.899613908455220615e-02 -1.080774190815218458e-02 -2.752331706114987883e-02 6.034435377780615270e-03 1.423423288967176625e-02 -3.808121552126689235e-03 -7.122132873051304630e-03 -5.200705764568624469e-03 -6.429522193281175801e-03 -7.578672889067680774e-02 2.942032438256137264e-02 4.560776327267102720e-02 6.279570457429133057e-02 -8.236181250408047133e-03 7.437891319527954737e-03 -6.987699059209869640e-03 -1.160080647648409000e-02 -4.845182858312833962e-02 -1.362878178552040173e-02 2.421019020467270882e-02 8.909235328123800424e-03 -3.351110099070540860e-02
-1.066158811506011106e-01 -5.719201914026283973e-02 -1.270684922201773259e-01 2.430825192656971279e-02 -9.922950018942736095e-04 -2.693826253794251446e-02 1.556006270086611465e-02 2.377225823317785994e-02 3.780846974508574043e-02 -2.394552170410185060e-02 -1.166775573240883962e-01 1.194162092896939309e-01 1.120470738815457779e-01 7.215408989363707171e-02 2.165487773586389220e-01 -8.289546121274504742e-02 -1.043341197074541815e-02 -1.912160382204088904e-01 -1.695951417372844883e-01 5.152895042962606781e-02 1.910371786667744431e-02 -8.774294129047718882e-03 1.778252711651720497e-02 4.335550091358189584e-02 2.926755442067349722e-02 1.396907812378608560e-01
-7.409604030336612579e-02 -1.886585595365489199e-02 3.478842893156733340e-02 1.093020030910363538e-01 5.807540315587646912e-02 1.215884419637583425e-02 -3.175616912310302853e-02 5.442227485745517596e-03 -9.285146572276157216e-04 1.166469444266593491e-02 1.426464243559344772e-02 1.780334217427761295e-03 -3.801096231894760674e-03 -2.384077102297062212e-02 -4.287365860485450181e-02 1.318273505500203863e-02 3.102586171613351540e-02 -6.931014913730678892e-03 -2.775702316344397236e-02 -6.055966897956424622e-02 -3.399907115579340472e-02 4.935557770126965116e-02 -1.151901862826323376e-02 5.290147810163313424e-02 -9.083746320846446815e-03 -4.793068359858318472e-02
-7.673000974281685843e-03 3.200018339465088291e-02 -2.495180845173556455e-02 -1.826329847980651816e-02 -6.851810619255237211e-04 -1.883925488758515787e-02 2.292480789821476489e-02 -2.131173594151301171e-03 5.760235960354577814e-03 -4.238915475092319696e-02 -4.594341136998415787e-02 1.824282054926342975e-03 7.312252601555044307e-02 1.934252492490714723e-02 3.198453767575464707e-02 -2.567827284476249805e-02 -8.662344998041525065e-04 -3.702927345876581150e-02 -7.480717985765336642e-02 3.468119137642369093e-02 1.739809498568502255e-02 2.413697637061899479e-02 -5.816249202634545673e-02 5.416769404873449101e-02 3.703127308181082544e-02 3.045389625317654336e-03
-1.260364412084871510e+01 -1.081021126825022982e+01 7.044936271784017379e+00 -3.821431038030761673e+00 1.791526458383967579e+01 5.203294167500176037e+00 -6.450540951674256007e+00 1.508854516635536269e+00 5.120752346271471467e+00 2.374024465124733752e+01 -8.250470847365322768e+00 3.074155770794404052e+00 3.638249061018711927e+00 -8.297235007639518045e+00 2.569476880968090793e+00 -4.284870538648237748e+00 -6.066290002482308097e+00 -2.514804240309740813e+00 1.783284614005827162e+00 9.707979518344405534e+00 4.836875670425643037e+00 -7.506106697601900635e+00 -3.900591949655834334e+00 -8.629634045315452084e+00 -2.115693798206724985e+00 -8.918533929986482978e-01
4.277585617378877603e-02 -3.487582822539881180e-03 1.276786525674015842e-02 2.796968284633214938e-02 -3.050147338389096185e-02 5.979944747514086278e-02 -1.697528698945516279e-03 -2.455327139429308234e-02 -5.145774243980501955e-02 3.439108515883820827e-02 3.089231642850753801e-02 -4.543691512251730319e-02 -5.620963676554752847e-02 -4.851146905566915829e-02 -3.135627390710500617e-02 6.187061984052685468e-03 -1.345368965639828773e-01 -3.070805756842997364e-02 7.693669482942898374e-02 4.832021971828900919e-02 4.011089581592697240e-02 -1.561042305250865715e-02 1.168172605579788081e-01 -5.231172542930254132e-02 6.267683536960322321e-02 -3.326617449833729062e-02
5.590231313214609477e-02 6.890635375628198500e-02 -3.059900977717764509e-02 -1.029295331825512416e-02 1.283059758524181249e-02 4.827382962129814908e-02 2.571827725055335009e-02 -7.630440280006942078e-02 -3.062102178304542711e-03 -4.193257083732432333e-02 8.501555301777607987e-02 -7.655545333717385381e-02 1.354181082269547975e-01 -1.070616389054199341e-01 -7.641580079089323185e-02 7.331856512360468425e-02 -5.630327453521259684e-03 1.560820823180375516e-03 -2.946960987477887511e-02 1.067412349782146178e-02 2.754171316173135639e-02 -8.192181926478370180e-02 2.774645776558209639e-02 3.555325726387389279e-02 -5.064111692715789204e-02 -1.857316568087939018e-02
-3.915175990152077734e-01 -2.684452519196033116e+00 9.739701413477971359e-01 3.503037737402199259e-01 2.689659370140422556e-01 -1.142743096658308311e+00 1.440976974502349517e+00 7.211355662720975168e-01 -8.544193200811376343e-01 -1.975319347848843776e+00 -1.090772484042089041e-01 3.306174786245468233e+00 -2.887976592735602699e-02 8.522503548617558211e-01 -1.420930489433303467e+00 3.267588226166798115e+00 -5.467793428243947762e-01 2.573912688894683942e-01 1.523633262501494778e+00 -1.701446103460209081e+00 1.048688098090640730e-01 -8.567367899456700409e-01 -9.616034795152961223e-01 -8.315727039651404917e-01 -5.932543673009630369e-01 1.031477539613383287e+00
-4.840379410743294100e-03 -2.833349153316993413e-02 -2.215805997899415389e-03 4.450812650559179615e-03 1.167509887320313661e-02 5.025179817102037177e-02 9.171872703602285126e-02 9.738386847488747500e-03 1.083888535696548271e-02 -5.564051697371130700e-02 -4.246277148261660972e-02 -1.377374952519961823e-02 4.332767370140893498e-02 5.286469843461890500e-02 -2.987560933071482794e-02 -1.499424349020804341e-02 -2.686884810046741290e-02 -4.433415558632208819e-02 -5.118023048175945194e-03 2.697449678011449095e-02 -1.286979168028122289e-01 1.692884953685332844e-02 4.001883294464227137e-02 1.119995821101655090e-02 1.842684869114410290e-02 8.740566853087173779e-03
-1.688577293079477348e-01 9.137747839859153287e-02 4.592496920624481449e-01 -6.915536267222059941e-01 4.610483854429796580e-01 -2.401501270101670804e-01 4.519533361915172298e-01 -1.669680385086219632e-02 1.698340776954014308e-01 -4.433916567389064450e-02 -3.210853767799996816e-02 1.741622897023290331e-02 -4.151707302498636176e-02 -4.898385233575178882e-02 -2.878013564069974162e-02 -3.295640462950154559e-01 -1.722311684427618728e-02 3.668059005566858682e-02 1.417668523194094976e-01 -4.617554868796521772e-01 4.389962341015399838e-01 3.673759924120675174e-02 -1.602047179352552309e-01 -7.537016171486804472e-02 1.496904560597402678e-01 -9.764793898195574251e-02
