[[ 2.36752061e+02 -2.83753753e+03  2.60078775e+03]
 [ 5.63907127e+01  3.85321183e+03 -3.90959978e+03]
 [-6.76283685e+01 -3.78280998e+03  3.85043770e+03]
 [-7.50512842e+01 -3.50764264e+03  3.58269897e+03]
 [-2.76430804e+02  5.10378893e+02 -2.33941001e+02]
 [-7.67296336e+02 -2.06842834e+03  2.83572622e+03]
 [-5.68450514e+02  4.94396877e+02  7.40555979e+01]
 [-1.50833315e+02 -2.05749022e+03  2.20832844e+03]
 [ 1.99381339e+02  1.45879928e+03 -1.65817433e+03]
 [-4.18423369e+02  9.82527650e+02 -5.64099538e+02]
 [ 3.34719653e+00  9.73169193e+02 -9.76510268e+02]
 [ 3.92468056e+02 -6.89618863e+01 -3.23504317e+02]
 [-8.40936330e+02 -8.40225671e+02  1.68117021e+03]
 [ 9.81926938e+01  1.15964917e+03 -1.25783693e+03]
 [-1.26983331e+01 -3.18331773e+03  3.19602337e+03]
 [-6.31521294e+02  1.53578378e+03 -9.04258025e+02]
 [-3.89221084e+02 -2.68581144e+03  3.07503283e+03]
 [ 3.26838206e+00  1.21278861e+03 -1.21605264e+03]
 [-4.31861290e+02 -1.11577513e+02  5.43440874e+02]
 [-5.53174590e+02  5.91940605e+02 -3.87577377e+01]
 [-2.45384763e+02  2.56470121e+03 -2.31931474e+03]
 [ 8.26981061e+02  1.95796233e+03 -2.78494243e+03]
 [ 6.29789583e+02 -2.80736327e+03  2.17758125e+03]
 [ 7.70587672e+01  4.61382595e+02 -5.38436202e+02]
 [ 4.63408401e+01  3.14114121e+03 -3.18747426e+03]
 [-1.21039461e+02  3.61854355e+02 -2.40807984e+02]
 [ 4.59163167e+02  9.20444898e+02 -1.37960642e+03]
 [-7.37031203e+02 -4.91384653e+03  5.65088386e+03]
 [ 1.15710875e+03 -3.83391016e+03  2.67680265e+03]
 [ 1.33161347e+02 -1.31858634e+03  1.18543143e+03]
 [-4.83319771e+01  2.19841136e+02 -1.71507345e+02]
 [-3.78481421e+01  8.29536056e+02 -7.91680492e+02]
 [-1.95038514e+02  8.05402780e+02 -6.10358997e+02]
 [-5.68656381e+02 -4.03655171e+02  9.72314630e+02]
 [-6.79609559e+01 -5.59425210e+03  5.66221266e+03]
 [ 1.67118723e+02  2.63308537e+03 -2.80020409e+03]
 [-6.93325274e+02  2.06473266e+03 -1.37140782e+03]
 [ 2.11248377e+02  2.02531996e+03 -2.23656834e+03]
 [ 2.59369955e+02  1.75795001e+03 -2.01731485e+03]
 [ 2.12061652e+02 -3.77791313e+01 -1.74278773e+02]
 [ 2.59131362e+02 -3.26147480e+02  6.70220082e+01]
 [ 2.94817293e+02 -6.60036117e+02  3.65221847e+02]
 [ 1.59770630e+02 -8.87368137e+02  7.27601120e+02]
 [ 2.59257926e+02  4.34659176e+03 -4.60584809e+03]
 [ 2.99179753e+02 -2.78365995e+02 -2.08095260e+01]
 [-9.35064524e+02  4.60131109e+03 -3.66624347e+03]
 [-1.09618269e+02  4.95409019e+02 -3.85784926e+02]
 [-8.65672748e+01  1.38841884e+03 -1.30184557e+03]
 [ 1.61373586e+02 -1.61345755e+03  1.45209156e+03]
 [-6.93037039e+02  9.19173268e+02 -2.26128904e+02]
 [ 1.59918564e+01 -3.42454312e+03  3.40855153e+03]
 [ 5.64644899e+02 -1.76373408e+03  1.19909742e+03]
 [-1.97388592e+01 -1.61700377e+03  1.63674590e+03]
 [-1.47782647e+02 -4.81471942e+02  6.29260147e+02]
 [-4.39485274e+02  4.18261699e+02  2.12281083e+01]
 [ 4.67467656e+01  6.71737357e+01 -1.13914885e+02]
 [-7.04494676e+02  1.36056467e+02  5.68435989e+02]
 [-1.62819363e+02  2.90266442e+03 -2.73984670e+03]
 [ 1.35388088e+03 -1.23596558e+03 -1.17920019e+02]
 [-2.51998205e+02 -2.01238021e+03  2.26437822e+03]
 [ 9.73437598e+01 -1.11750869e+03  1.02017103e+03]
 [-5.78041690e+02 -1.97772677e+03  2.55576854e+03]
 [ 1.98923694e+02 -1.35012674e+02 -6.39051511e+01]
 [-5.26026994e+02  1.74075049e+03 -1.21472177e+03]
 [-9.34581567e+01 -5.32262026e+02  6.25726557e+02]
 [-2.61073829e+02 -1.47881371e+03  1.73989398e+03]
 [-3.04870484e+02 -3.18607612e+02  6.23483538e+02]
 [-4.33641393e+01 -9.04447105e+02  9.47812124e+02]
 [-1.28846972e+02  1.75494614e+03 -1.62609795e+03]
 [-2.05065802e+02  1.04464555e+03 -8.39574715e+02]
 [-2.73677568e+02  5.58858343e+03 -5.31489360e+03]
 [ 4.09411670e+02  4.07096993e+02 -8.16502886e+02]
 [ 2.31316716e+02 -1.69673634e+02 -6.16364063e+01]
 [-7.10759488e+01 -9.87207724e+02  1.05828367e+03]
 [ 1.88889365e+02 -2.16543421e+03  1.97654652e+03]
 [ 3.85057031e+02  1.22734992e+03 -1.61240259e+03]
 [-1.50728353e+02 -1.05891896e+03  1.20965468e+03]
 [-5.69509423e+02 -1.30934514e+03  1.87885453e+03]
 [ 4.18189569e+02 -4.77418876e+03  4.35600795e+03]
 [ 7.87659252e-01 -1.17279541e+03  1.17201269e+03]
 [ 5.21517628e+02  3.08976080e+02 -8.30490562e+02]
 [ 5.80345501e+01  3.48062619e+03 -3.53865988e+03]
 [-1.28165190e+02 -1.67720674e+03  1.80537627e+03]
 [-4.59715863e+02  1.73675300e+03 -1.27703626e+03]
 [-2.33738507e+02 -1.52438821e+03  1.75813179e+03]
 [ 9.23299475e+02 -1.95434936e+02 -7.27862405e+02]
 [ 2.65535584e+02  5.05837014e+02 -7.71369203e+02]
 [-3.60815067e+02  1.50923627e+03 -1.14842060e+03]
 [-3.73314696e+02 -1.25626377e+03  1.62958073e+03]
 [-1.64225187e+02 -2.01551619e+02  3.65781062e+02]
 [ 6.56183264e+02 -3.69355697e+03  3.03737355e+03]
 [ 3.31335736e+02  6.14218349e+02 -9.45550653e+02]
 [-2.63638474e+01 -4.41958313e+02  4.68323772e+02]
 [ 9.18592678e+02 -4.42786589e+03  3.50927720e+03]
 [ 2.68884530e+02  5.95821980e+02 -8.64697869e+02]
 [ 3.40375889e+02  9.29203010e+02 -1.26957456e+03]
 [-4.32832706e+02  1.30836795e+03 -8.75530225e+02]
 [-8.90471468e+02  1.88222881e+03 -9.91758881e+02]
 [-1.43704626e+02 -3.89329109e+02  5.33036149e+02]
 [-4.96031833e+00 -1.02563137e+03  1.03059456e+03]
 [ 7.21216032e+02 -1.21067364e+03  4.89467394e+02]
 [ 2.82363443e+01 -2.34570422e+03  2.31747494e+03]
 [-1.63761009e+02  1.79819252e+03 -1.63442836e+03]
 [-1.72323788e+02  3.74384943e+03 -3.57151838e+03]
 [ 1.21054385e+02  2.91955311e+03 -3.04060748e+03]
 [ 2.32170887e+02  1.35609116e+03 -1.58825696e+03]
 [ 1.55894865e+02  1.03363888e+03 -1.18953367e+03]
 [ 1.59522393e+02  6.21077178e+02 -7.80596135e+02]
 [-2.78225527e+02 -9.12959828e+02  1.19119243e+03]
 [ 2.82268991e+02 -2.15490586e+03  1.87263827e+03]
 [-5.13494264e+02  7.14286396e+02 -2.00790510e+02]
 [-3.70306785e+02 -6.13537791e+02  9.83848235e+02]
 [-1.04777387e+02 -2.79539366e+03  2.90017483e+03]
 [ 2.06209178e+02 -2.26179506e+03  2.05559055e+03]
 [ 1.15397130e+02 -4.08005862e+03  3.96466562e+03]
 [-4.33705814e+02  1.86445628e+03 -1.43074447e+03]
 [-3.41537637e+02 -3.09256611e+02  6.50796087e+02]
 [-1.56842480e+02  1.81620040e+03 -1.65935705e+03]
 [ 1.26767507e+02  6.94739826e+02 -8.21502440e+02]
 [ 3.09521629e+02 -3.31179300e+03  3.00227299e+03]
 [-6.32489028e+02  5.96265402e+03 -5.33016141e+03]
 [-1.85225296e+02  6.15565272e+03 -5.97042470e+03]
 [-1.41106010e+02  2.16807704e+03 -2.02696469e+03]
 [-2.79641757e+01 -1.66852620e+02  1.94821595e+02]
 [ 1.95739330e+02  2.43136504e+03 -2.62709492e+03]
 [ 1.04328419e+02  1.62314374e+03 -1.72746924e+03]
 [ 4.57340476e+01 -1.49294576e+03  1.44722073e+03]
 [ 2.37240821e+01  3.94321048e+02 -4.18040251e+02]
 [-5.58612534e+02 -1.92812107e+03  2.48673829e+03]
 [-4.97876740e+02  2.32778634e+03 -1.82990417e+03]
 [ 4.02595696e+02 -2.63115906e+03  2.22856538e+03]
 [ 4.17004902e+02  1.18858540e+03 -1.60558718e+03]
 [-3.42913912e+02  7.42994166e+02 -4.00075875e+02]
 [ 1.24059640e+02 -2.03534817e+03  1.91129056e+03]
 [ 3.09338210e+02  2.53165351e+03 -2.84098628e+03]
 [-5.29195559e+02  4.30247734e+02  9.89519864e+01]
 [ 1.15242601e+02 -9.33977420e+02  8.18736479e+02]
 [ 2.30485230e+02  2.16342172e+03 -2.39390259e+03]
 [-2.67755496e+02 -2.70788527e+03  2.97564485e+03]
 [ 5.44536580e+02  1.12054258e+03 -1.66507864e+03]
 [ 4.21934175e+02 -1.73133607e+03  1.30940383e+03]
 [-5.69231067e+01 -8.15028990e+02  8.71959789e+02]
 [-1.15898984e+02  1.32383317e+03 -1.20792805e+03]
 [ 1.51616510e+02 -8.14992197e+02  6.63381910e+02]
 [ 2.56714927e+02  7.77731011e+02 -1.03444158e+03]
 [-2.08968235e+02  1.20374626e+03 -9.94772422e+02]
 [-3.74843383e+00 -2.96539797e+02  3.00294294e+02]
 [-6.13358381e+01  2.43526777e+03 -2.37392674e+03]
 [-1.65101223e+02 -1.18913355e+02  2.84016392e+02]
 [ 4.15568005e+02  1.42163253e+03 -1.83719268e+03]
 [-4.18879839e+01 -2.31985427e+02  2.73879435e+02]
 [-1.88839917e+02  6.56525286e+02 -4.67680093e+02]
 [ 7.02432527e+02 -2.65371813e+03  1.95129071e+03]
 [ 4.14207632e+02 -7.23435418e+02  3.09231059e+02]
 [ 3.15613482e+02  1.45758060e+03 -1.77319180e+03]
 [ 4.35228218e+02 -1.14847390e+03  7.13249195e+02]
 [ 1.87291990e+02  2.20813880e+03 -2.39542961e+03]
 [-2.36488721e+02  1.00056973e+03 -7.64075098e+02]
 [-7.33067370e+02  2.37350975e+03 -1.64043838e+03]
 [ 3.44656128e+02  5.44773738e+02 -8.89423267e+02]
 [ 6.18973502e+02 -5.78578717e+02 -4.03941006e+01]
 [ 4.25971408e+02  9.90054070e+02 -1.41602601e+03]
 [ 4.03680216e+02 -5.32017762e+02  1.28339533e+02]
 [ 3.70423307e+02 -5.14320491e+03  4.77278527e+03]
 [-9.13042881e+01  9.02118574e+02 -8.10807370e+02]
 [ 6.69050531e+01 -2.35026243e+02  1.68125895e+02]
 [-1.37316001e+02  5.66832922e+02 -4.29513118e+02]
 [-7.44641978e+02 -7.58015254e+02  1.50266256e+03]
 [-4.03340005e+02 -7.84652311e+02  1.18799947e+03]
 [-1.73630528e+02 -1.54095055e+03  1.71458396e+03]
 [-5.94379991e+01  2.36501128e+03 -2.30556570e+03]
 [ 3.17038706e+02 -8.63519686e+02  5.46484119e+02]
 [ 8.09003357e+02  1.67767243e+02 -9.76764531e+02]
 [ 8.06083709e+02  1.02239788e+03 -1.82847417e+03]
 [ 1.83743203e+01 -5.13048855e+02  4.94678551e+02]
 [ 3.13977843e+01  1.16689043e+03 -1.19827871e+03]
 [-1.68287920e+02 -7.38348586e+02  9.06642885e+02]
 [ 2.27658613e+01 -4.06031519e+03  4.03755371e+03]
 [ 2.69848274e+02 -1.72738110e+03  1.45753606e+03]
 [-3.49735861e+02 -2.20311591e+03  2.55285517e+03]
 [-1.25246536e+02 -1.28084494e+03  1.40609741e+03]
 [-7.23234204e+02  3.86161815e+03 -3.13838455e+03]
 [ 3.13281764e+02 -5.13633302e+02  2.00358179e+02]
 [ 7.18274914e+01  5.08281321e+02 -5.80103328e+02]
 [-3.58827781e+02 -1.54427636e+03  1.90310774e+03]
 [ 2.86459949e+00  1.24990582e+03 -1.25276779e+03]
 [-2.16374171e+02 -4.49636884e+01  2.61343368e+02]
 [-8.50151686e+01  7.28262373e+02 -6.43244699e+02]
 [ 1.84754055e+02 -5.92024316e+03  5.73549080e+03]
 [ 2.66415021e+01  3.32574371e+03 -3.35238123e+03]
 [ 1.92578870e+02 -2.65148385e+03  2.45890839e+03]
 [ 2.36521814e+01  7.64704546e+02 -7.88353616e+02]
 [ 1.80672306e+02  4.49368031e+03 -4.67434998e+03]
 [ 1.14498624e+01 -2.59992668e+03  2.58848391e+03]
 [ 1.51939864e+02  6.45930458e+02 -7.97863968e+02]
 [-4.99688491e+02  1.58572300e+03 -1.08603062e+03]
 [-2.70060014e+02  3.40506983e+02 -7.04406929e+01]
 [-7.95042144e+02  1.24781322e+03 -4.52763630e+02]
 [-2.13798952e+02  1.59211953e+03 -1.37831502e+03]
 [-7.23817745e+01 -3.11896400e+03  3.19135042e+03]
 [ 5.32496849e+01  3.05872164e+02 -3.59116917e+02]
 [-1.65907516e+02  2.50439485e+02 -8.45306356e+01]
 [ 1.09017092e+02 -2.57354099e+02  1.48337403e+02]
 [ 1.98341001e+02 -7.59583765e+01 -1.22379314e+02]
 [ 1.59172826e+02  6.83713573e+02 -8.42882642e+02]
 [ 2.50250695e+02  9.37530841e+02 -1.18777743e+03]
 [ 6.86607107e+01 -4.88181392e+02  4.19525071e+02]
 [ 1.19044163e+02 -4.69130308e+03  4.57226007e+03]
 [-3.06755565e+02 -4.18698233e+03  4.49374271e+03]
 [ 1.04857340e+02  1.74500400e+03 -1.84986194e+03]
 [-5.67555394e+02 -1.31188074e+03  1.87944735e+03]
 [ 7.41404852e+02  2.78914018e+03 -3.53054839e+03]
 [ 1.75533180e+02  3.49267569e+03 -3.66820578e+03]
 [ 1.49576376e+01 -1.74544393e+03  1.73049033e+03]
 [-3.46409061e+02 -2.08090906e+03  2.42732171e+03]
 [-1.53819247e+02 -7.59395500e+02  9.13216741e+02]
 [ 1.04554389e+00  2.91710771e+03 -2.91815366e+03]
 [ 1.01081652e+02 -1.59151013e+03  1.49042930e+03]
 [-4.95243570e+00 -2.53579970e+03  2.54075623e+03]
 [-5.07127440e+02  4.65234735e+02  4.18929805e+01]
 [ 4.19593599e+02 -2.37698630e+03  1.95739400e+03]
 [ 8.16724538e+02  2.70087993e+03 -3.51759570e+03]
 [ 6.79393408e+02 -7.56246780e+02  7.68578293e+01]
 [-2.83095841e+02 -1.58219114e+03  1.86529410e+03]
 [-2.89968086e+01  4.23679598e+03 -4.20779245e+03]
 [ 5.58789637e+02 -3.69796737e+03  3.13917943e+03]
 [-1.22606820e+02 -2.27660786e+03  2.39921507e+03]
 [-6.29130229e+01  9.73102301e+02 -9.10185700e+02]
 [-1.02677316e+02 -1.25437298e+03  1.35705689e+03]
 [ 9.10945441e+01 -8.21898055e+02  7.30805740e+02]
 [-2.58956580e+02 -3.31719087e+02  5.90683160e+02]
 [ 1.88028775e+02 -2.21381449e+03  2.02578982e+03]
 [ 2.21109761e+02 -1.03063483e+03  8.09527964e+02]
 [-4.61158492e+02 -2.04289537e+03  2.50405969e+03]
 [ 2.23535306e+02  1.22001087e+02 -3.45534523e+02]
 [-2.86078834e+02  3.86929666e+03 -3.58321619e+03]
 [ 5.45593588e+02  1.82299545e+03 -2.36858235e+03]
 [ 4.33695292e+02 -6.51632113e+02  2.17938556e+02]
 [ 3.83745800e+02 -1.47547798e+03  1.09173538e+03]
 [ 4.33404611e+02  1.11073301e+02 -5.44474702e+02]
 [ 5.40753858e+02 -5.36291384e+03  4.82216668e+03]
 [ 4.16008585e+01  1.62310001e+03 -1.66470066e+03]
 [ 3.52220560e+02 -1.14757886e+03  7.95361450e+02]
 [-3.63392518e+01 -2.25760335e+03  2.29394758e+03]
 [ 1.69910787e+01  8.05044614e+02 -8.22033962e+02]
 [-1.09011314e+03  1.28435100e+04 -1.17533902e+04]
 [ 1.83248538e+02  6.71349424e+02 -8.54594710e+02]
 [-4.52771754e+02 -8.00459480e+02  1.25323329e+03]
 [ 2.33841253e+02  8.32277760e+02 -1.06611503e+03]
 [ 4.74965234e+00  4.88601262e+02 -4.93344174e+02]
 [ 7.74119102e+00  2.24865020e+03 -2.25638538e+03]
 [ 2.72352984e+02  2.29847722e+03 -2.57083028e+03]
 [ 3.03251434e+02  3.24352188e+03 -3.54676740e+03]
 [ 1.05289286e+01  7.22317748e+01 -8.27598961e+01]
 [-1.04256090e+01 -4.68874072e+03  4.69916587e+03]
 [-3.31556942e+02 -3.16650000e+03  3.49805649e+03]
 [ 1.35711743e+02 -6.87135480e+02  5.51426094e+02]
 [ 3.02340329e+02 -6.98094305e+03  6.67860270e+03]
 [-2.22765017e+02 -6.22303985e+02  8.45072417e+02]
 [-4.20908038e+02 -1.06089193e+03  1.48180487e+03]
 [-3.64259807e+02 -1.22793205e+03  1.59219296e+03]
 [ 1.35985354e+02 -8.90062966e+02  7.54083971e+02]
 [ 9.22698601e+02  4.07729872e+03 -4.99999173e+03]
 [-3.48305772e+02 -1.33593646e+03  1.68424827e+03]
 [-2.97591830e+01 -1.04689107e+02  1.34451574e+02]
 [ 2.13350556e+02  1.77726556e+03 -1.99061645e+03]
 [-1.92834750e+02 -1.44759535e+03  1.64043666e+03]
 [-5.15921045e+01  2.30385071e+03 -2.25225488e+03]
 [ 1.02222936e+02  5.74418205e+02 -6.76636556e+02]
 [-6.70747656e+02  2.90895435e+03 -2.23820020e+03]
 [ 1.50067879e+02 -1.35807725e+03  1.20801592e+03]
 [-1.81080252e+02 -3.21187365e+02  5.02271987e+02]
 [-2.45141268e+02  1.11180399e+03 -8.66658865e+02]
 [ 1.09747817e+02 -6.93567597e+02  5.83824122e+02]
 [ 1.80952676e+02 -1.95999788e+03  1.77904770e+03]
 [-5.69133973e+01 -1.92785816e+03  1.98477863e+03]
 [ 4.42664248e+02 -1.80178028e+03  1.35911927e+03]
 [-3.36790720e+02  4.18833236e+02 -8.20437680e+01]
 [-1.62765317e+01 -1.03708816e+03  1.05337047e+03]
 [ 5.43218170e+02  7.39157970e+02 -1.28236964e+03]
 [-1.24479149e+02 -3.11247786e+03  3.23695742e+03]
 [ 5.32034850e+02  1.22452291e+03 -1.75655442e+03]
 [-7.04244395e+01  8.26820193e+02 -7.56394216e+02]
 [-2.59063925e+02 -5.49719244e+02  8.08792763e+02]
 [-1.11677265e+02 -4.29865197e+03  4.41033356e+03]
 [-1.10287490e+02  1.36757787e+03 -1.25728648e+03]
 [-2.60338232e+02  2.19792831e+03 -1.93758707e+03]
 [-9.69561684e+01  3.32066050e+03 -3.22369756e+03]
 [ 7.17707670e+02 -4.04173011e+03  3.32402574e+03]
 [-3.71740855e+01  5.85894974e+02 -5.48714027e+02]
 [ 2.79491220e+02  6.37013234e+02 -9.16504274e+02]
 [ 3.88858659e+01  9.87017708e+02 -1.02590168e+03]
 [ 2.10089299e+02 -7.75259023e+01 -1.32556786e+02]
 [ 5.34576470e+02  9.94564295e+02 -1.52913908e+03]
 [-2.35080023e+02 -2.76140207e+03  2.99648522e+03]
 [ 1.84788434e+02  8.68212406e+02 -1.05299700e+03]
 [ 2.49249008e+02  2.48049245e+03 -2.72973629e+03]
 [-1.32783679e+02  2.94946990e+03 -2.81668057e+03]
 [-7.89755771e+02 -2.00936606e+03  2.79912378e+03]
 [-9.76321901e+02  4.54220557e+02  5.22103540e+02]
 [ 1.35422400e+02  4.60294322e+03 -4.73836051e+03]
 [-1.98055747e+02  2.56770353e+03 -2.36964259e+03]
 [ 9.93300419e+02 -2.17030545e+03  1.17700589e+03]
 [ 7.99202752e+02 -1.15390832e+03  3.54705720e+02]
 [ 6.30120344e+01 -1.04393127e+03  9.80921898e+02]
 [ 2.79317702e+02  2.96607791e+02 -5.75925815e+02]
 [ 1.13948540e+02 -1.30588530e+03  1.19194114e+03]
 [ 1.62349164e+02 -1.65377969e+03  1.49143656e+03]
 [-4.87693575e+02 -2.09386294e+03  2.58156112e+03]
 [ 7.50138458e+02  9.39144488e+01 -8.44051243e+02]
 [-6.58433571e+02  6.86295446e+02 -2.78555785e+01]
 [ 8.59206519e+01 -1.82665704e+03  1.74074090e+03]
 [-7.03492782e+01  1.79804708e+03 -1.72769366e+03]
 [-2.00827842e+02  1.88124417e+03 -1.68041469e+03]
 [-2.38774514e+02  5.33921837e+02 -2.95137999e+02]
 [ 3.99419766e+02 -7.68733326e+02  3.69317291e+02]
 [ 4.88239482e+00 -3.63118685e+03  3.62630972e+03]
 [ 5.01068290e+02 -9.43962278e+02  4.42899645e+02]
 [ 2.70911272e+02 -3.43444731e+03  3.16354272e+03]
 [-3.56486407e+01  1.39143417e+03 -1.35577927e+03]
 [-1.70696750e+02  1.02578612e+03 -8.55083026e+02]
 [-8.46586604e+01 -1.80402680e+02  2.65062359e+02]
 [-8.27322719e+01 -1.41356125e+03  1.49629901e+03]
 [ 8.36615265e+00  8.38347045e+02 -8.46708629e+02]
 [-1.83515590e+02  3.36216017e+03 -3.17864590e+03]
 [ 4.21410764e+01  4.55776706e+02 -4.97916716e+02]
