4.680232558139534871e-01 1.000000000000000000e+00 6.511278195488719167e-02 1.964285714285714246e-01 5.000000000000000000e-01 2.307692307692307820e-01 3.750000000000000000e-01 1.754385964912280604e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 4.000000000000000083e-02 0.000000000000000000e+00
7.049418604651163101e-01 1.000000000000000000e+00 6.628571428571428115e-01 2.514285714285714457e-01 5.000000000000000000e-01 4.615384615384615641e-01 3.750000000000000000e-01 4.912280701754385692e-01 1.000000000000000000e+00 1.000000000000000000e+00 8.955223880597014408e-02 1.000000000000000000e+00 5.000000000000000000e-01 1.799999999999999933e-01 1.332000000000000024e-02
8.808139534883721034e-01 1.000000000000000000e+00 3.822556390977444041e-01 5.803571428571428770e-02 5.000000000000000000e-01 5.384615384615384359e-01 3.750000000000000000e-01 5.263157894736841813e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.492537313432835688e-01 0.000000000000000000e+00 5.000000000000000000e-01 9.299999999999999933e-02 4.700000000000000011e-02
1.802325581395348708e-01 1.000000000000000000e+00 1.240601503759398427e-01 2.821428571428571605e-02 5.000000000000000000e-01 6.153846153846154188e-01 3.750000000000000000e-01 1.017543859649122813e-02 0.000000000000000000e+00 1.000000000000000000e+00 1.492537313432835792e-02 0.000000000000000000e+00 5.000000000000000000e-01 2.099999999999999922e-01 2.830000000000000050e-03
7.761627906976744651e-01 0.000000000000000000e+00 1.040601503759398805e-01 6.553571428571428048e-02 5.000000000000000000e-01 7.692307692307692735e-01 3.750000000000000000e-01 7.315789473684210231e-02 1.000000000000000000e+00 1.000000000000000000e+00 7.462686567164178442e-02 0.000000000000000000e+00 5.000000000000000000e-01 1.100000000000000006e-01 2.503000000000000017e-02
5.392441860465115866e-01 1.000000000000000000e+00 5.563909774436089917e-01 2.089285714285714010e-02 5.000000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 7.249999999999999500e-02 0.000000000000000000e+00
4.912790697674418450e-01 1.000000000000000000e+00 2.030075187969924699e-01 2.232142857142857192e-02 5.000000000000000000e-01 3.846153846153846367e-01 3.750000000000000000e-01 1.596491228070175475e-02 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.000000000000000056e-01 0.000000000000000000e+00
2.470930232558139483e-01 0.000000000000000000e+00 7.774436090225567142e-02 3.303571428571428492e-01 0.000000000000000000e+00 5.384615384615384359e-01 3.750000000000000000e-01 3.508771929824561209e-02 1.000000000000000000e+00 1.000000000000000000e+00 5.970149253731343170e-02 1.000000000000000000e+00 5.000000000000000000e-01 4.000000000000000083e-02 5.000000000000000104e-03
4.098837209302325646e-01 1.000000000000000000e+00 3.784962406015037750e-01 6.250000000000000000e-02 5.000000000000000000e-01 2.307692307692307820e-01 3.750000000000000000e-01 1.754385964912280604e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.499999999999999944e-01 2.000000000000000164e-05
5.043604651162790775e-01 0.000000000000000000e+00 3.458646616541353191e-01 1.830357142857142738e-01 5.000000000000000000e-01 6.923076923076922906e-01 3.750000000000000000e-01 1.754385964912280604e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 0.000000000000000000e+00 4.000000000000000083e-02
1.598837209302325646e-01 1.000000000000000000e+00 5.049624060150376126e-01 2.321428571428571508e-01 5.000000000000000000e-01 5.384615384615384359e-01 3.750000000000000000e-01 3.508771929824561209e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 0.000000000000000000e+00 2.279999999999999909e-03
6.526162790697674909e-01 1.000000000000000000e+00 2.368421052631578816e-01 2.071428571428571286e-02 5.000000000000000000e-01 6.153846153846154188e-01 3.750000000000000000e-01 1.017543859649122813e-02 0.000000000000000000e+00 1.000000000000000000e+00 1.492537313432835792e-02 0.000000000000000000e+00 5.000000000000000000e-01 1.700000000000000122e-01 2.802999999999999936e-02
7.078488372093023617e-01 1.000000000000000000e+00 5.651127819548872333e-01 3.571428571428571508e-01 5.000000000000000000e-01 1.538461538461538547e-01 5.000000000000000000e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.641791044776119424e-01 0.000000000000000000e+00 5.000000000000000000e-01 0.000000000000000000e+00 1.248999999999999937e-02
8.866279069767442345e-02 1.000000000000000000e+00 7.142857142857142461e-02 7.142857142857142461e-02 5.000000000000000000e-01 1.538461538461538547e-01 3.750000000000000000e-01 5.263157894736841813e-02 1.000000000000000000e+00 1.000000000000000000e+00 2.985074626865671585e-02 0.000000000000000000e+00 5.000000000000000000e-01 5.999999999999999778e-02 3.000000000000000062e-03
5.668604651162790775e-01 1.000000000000000000e+00 1.315789473684210453e-01 4.107142857142856984e-01 0.000000000000000000e+00 4.615384615384615641e-01 3.750000000000000000e-01 5.263157894736841813e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 0.000000000000000000e+00 4.000000000000000083e-02
9.142441860465115866e-01 1.000000000000000000e+00 2.744360902255639223e-01 6.250000000000000000e-02 0.000000000000000000e+00 6.923076923076922906e-01 8.750000000000000000e-01 1.403508771929824674e-03 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.965000000000000080e-01 0.000000000000000000e+00
6.540697674418605168e-02 0.000000000000000000e+00 1.616541353383458557e-01 6.250000000000000000e-02 0.000000000000000000e+00 5.384615384615384359e-01 3.750000000000000000e-01 5.789473684210526619e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 6.600000000000000311e-02 0.000000000000000000e+00
1.845930232558139483e-01 0.000000000000000000e+00 4.849624060150375948e-01 1.428571428571428492e-01 5.000000000000000000e-01 3.076923076923077094e-01 2.500000000000000000e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 5.000000000000000278e-02 9.599999999999999159e-03
4.462209302325581550e-01 0.000000000000000000e+00 1.341353383458646908e-01 2.678571428571428423e-02 5.000000000000000000e-01 5.384615384615384359e-01 3.750000000000000000e-01 7.017543859649122417e-02 0.000000000000000000e+00 1.000000000000000000e+00 2.985074626865671585e-02 1.000000000000000000e+00 5.000000000000000000e-01 1.000000000000000056e-01 3.939999999999999926e-03
1.119186046511627952e-01 1.000000000000000000e+00 1.403007518796992315e-01 0.000000000000000000e+00 5.000000000000000000e-01 2.307692307692307820e-01 3.750000000000000000e-01 3.508771929824561209e-02 0.000000000000000000e+00 1.000000000000000000e+00 1.641791044776119424e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.040697674418605168e-01 1.000000000000000000e+00 1.478195488721804340e-01 6.392857142857143182e-02 5.000000000000000000e-01 5.384615384615384359e-01 3.750000000000000000e-01 1.894736842105263289e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 6.800000000000000488e-02 1.000000000000000082e-05
8.270348837209302584e-01 1.000000000000000000e+00 2.093233082706767167e-01 2.678571428571428423e-02 5.000000000000000000e-01 7.692307692307692735e-01 8.750000000000000000e-01 5.789473684210526619e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e-01 1.100000000000000006e-01 2.510000000000000078e-03
8.444767441860464574e-01 0.000000000000000000e+00 2.218045112781954764e-01 1.085714285714285687e-01 0.000000000000000000e+00 1.000000000000000000e+00 8.750000000000000000e-01 8.912280701754386747e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.492537313432835792e-02 0.000000000000000000e+00 5.000000000000000000e-01 3.500000000000000333e-02 0.000000000000000000e+00
2.441860465116278966e-01 1.000000000000000000e+00 7.022556390977445495e-02 3.719642857142856918e-01 0.000000000000000000e+00 3.846153846153846367e-01 3.750000000000000000e-01 4.385964912280701511e-03 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 5.999999999999999778e-02 3.749999999999999861e-03
9.883720930232557655e-02 1.000000000000000000e+00 2.030075187969924699e-01 5.660714285714285587e-02 5.000000000000000000e-01 9.230769230769231282e-01 8.750000000000000000e-01 6.438596491228069929e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.791044776119402882e-01 1.000000000000000000e+00 5.000000000000000000e-01 2.914999999999999813e-01 7.130000000000000053e-03
6.962209302325581550e-01 0.000000000000000000e+00 1.691729323308270583e-01 4.403571428571428359e-01 5.000000000000000000e-01 9.230769230769231282e-01 8.750000000000000000e-01 1.228070175438596423e-01 1.000000000000000000e+00 1.000000000000000000e+00 8.955223880597014408e-02 0.000000000000000000e+00 5.000000000000000000e-01 2.000000000000000111e-01 4.579999999999999870e-03
2.340116279069767435e-01 1.000000000000000000e+00 4.410526315789473628e-01 1.339285714285714211e-02 0.000000000000000000e+00 5.384615384615384359e-01 3.750000000000000000e-01 1.315789473684210453e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.194029850746268634e-01 1.000000000000000000e+00 5.000000000000000000e-01 1.499999999999999944e-01 1.619999999999999912e-03
6.918604651162790775e-01 0.000000000000000000e+00 1.064661654135338059e-01 3.035714285714285476e-01 5.000000000000000000e-01 5.384615384615384359e-01 3.750000000000000000e-01 5.789473684210526619e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 0.000000000000000000e+00 3.510000000000000099e-03
5.188953488372093359e-01 1.000000000000000000e+00 2.030075187969924699e-01 5.946428571428571258e-02 5.000000000000000000e-01 9.230769230769231282e-01 8.750000000000000000e-01 1.784210526315789525e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.343283582089552231e-01 0.000000000000000000e+00 5.000000000000000000e-01 1.995000000000000107e-01 8.269999999999999574e-03
3.459302325581395388e-01 1.000000000000000000e+00 5.200000000000000178e-01 4.285714285714285476e-01 5.000000000000000000e-01 4.615384615384615641e-01 3.750000000000000000e-01 5.614035087719297934e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.500000000000000028e-02 0.000000000000000000e+00
