[[ 1.44382589e-02  9.85561704e-01]
 [ 8.89313445e-01  1.10686492e-01]
 [ 1.55364553e-01  8.44635428e-01]
 [ 8.48574019e-01  1.51425926e-01]
 [ 6.34680020e-01  3.65319980e-01]
 [ 8.22076393e-02  9.17792458e-01]
 [ 5.74207026e-01  4.25792954e-01]
 [ 7.72080625e-01  2.27919366e-01]
 [ 5.40202874e-01  4.59797181e-01]
 [ 1.17016796e-01  8.82983299e-01]
 [ 4.34121712e-01  5.65878353e-01]
 [ 5.45639722e-01  4.54360303e-01]
 [ 1.25263780e-01  8.74736323e-01]
 [ 2.58028544e-01  7.41971502e-01]
 [ 4.06053507e-01  5.93946518e-01]
 [ 8.23685772e-01  1.76314250e-01]
 [ 7.21214185e-01  2.78785791e-01]
 [ 6.87902068e-01  3.12097888e-01]
 [ 5.88237307e-01  4.11762720e-01]
 [ 1.24424443e+00 -2.44244417e-01]
 [ 5.36739030e-01  4.63261050e-01]
 [ 1.72072687e-01  8.27927388e-01]
 [ 7.42185414e-01  2.57814590e-01]
 [ 8.06816290e-01  1.93183877e-01]
 [-4.61915284e-02  1.04619159e+00]
 [-3.89958344e-02  1.03899575e+00]
 [ 9.01882593e-01  9.81174441e-02]
 [ 6.82176778e-01  3.17823236e-01]
 [-6.12562027e-02  1.06125601e+00]
 [ 2.45583534e-01  7.54416517e-01]
 [ 4.01536534e-01  5.98463478e-01]
 [ 5.16392777e-01  4.83607181e-01]
 [ 6.64492208e-01  3.35507712e-01]
 [ 4.44217013e-01  5.55782997e-01]
 [ 2.34124083e-02  9.76587723e-01]
 [ 1.00467643e+00 -4.67638593e-03]
 [ 5.96737043e-01  4.03262961e-01]
 [ 7.10626673e-01  2.89373347e-01]
 [ 5.37544055e-01  4.62455957e-01]
 [ 8.24457827e-01  1.75542186e-01]
 [ 8.35463490e-01  1.64536464e-01]
 [ 5.77714672e-02  9.42228554e-01]
 [ 7.50318251e-02  9.24968213e-01]
 [ 5.69010839e-01  4.30989135e-01]
 [ 5.73033027e-01  4.26966973e-01]
 [ 5.16112050e-01  4.83887966e-01]
 [-1.52448565e-01  1.15244855e+00]
 [-2.79585997e-01  1.27958612e+00]
 [-7.43310484e-02  1.07433112e+00]
 [-1.50631648e-01  1.15063167e+00]
 [ 1.07860304e+00 -7.86030047e-02]
 [ 6.07779524e-01  3.92220401e-01]
 [ 3.38012780e-01  6.61987162e-01]
 [ 5.32217165e-01  4.67782733e-01]
 [ 8.90269301e-01  1.09730716e-01]
 [ 7.24007296e-01  2.75992699e-01]
 [ 3.44246320e-01  6.55753615e-01]
 [ 7.43422398e-01  2.56577610e-01]
 [ 8.67299600e-01  1.32700400e-01]
 [ 6.40205352e-01  3.59794698e-01]
 [ 4.63815045e-01  5.36184885e-01]
 [ 5.73901729e-03  9.94260932e-01]
 [-1.30572199e-01  1.13057216e+00]
 [ 7.99503066e-02  9.20049652e-01]
 [-6.17494096e-02  1.06174932e+00]
 [ 5.72000683e-01  4.27999392e-01]
 [ 2.09757230e-01  7.90242585e-01]
 [-3.53983683e-01  1.35398369e+00]
 [ 5.58093984e-01  4.41905937e-01]
 [ 8.73711477e-01  1.26288491e-01]
 [ 7.58372369e-01  2.41627523e-01]
 [ 1.03532118e+00 -3.53212346e-02]
 [ 2.36606344e-01  7.63393583e-01]
 [ 5.60642399e-01  4.39357616e-01]
 [-5.99518162e-02  1.05995179e+00]
 [ 1.95937137e-01  8.04062863e-01]
 [ 5.85399297e-01  4.14600666e-01]
 [ 5.06012118e-01  4.93987850e-01]
 [ 6.85647347e-01  3.14352710e-01]
 [ 1.01127002e+00 -1.12699571e-02]
 [ 2.52346324e-01  7.47653644e-01]
 [ 6.26201253e-01  3.73798747e-01]
 [ 7.39083397e-01  2.60916670e-01]
 [ 7.83918047e-01  2.16081919e-01]
 [ 4.21945158e-01  5.78054773e-01]
 [ 5.66171166e-01  4.33828824e-01]
 [ 6.00560397e-02  9.39944050e-01]
 [ 5.45865792e-01  4.54134147e-01]
 [ 5.36132819e-01  4.63867169e-01]
 [ 8.14201345e-01  1.85798767e-01]
 [-1.12475007e-01  1.11247499e+00]
 [ 1.75368146e-01  8.24631887e-01]
 [ 2.19746587e-01  7.80253282e-01]
 [ 4.82637923e-02  9.51736346e-01]
 [ 9.68722059e-01  3.12780201e-02]
 [ 5.56329360e-01  4.43670662e-01]
 [ 4.42768329e-01  5.57231677e-01]
 [ 5.31648699e-01  4.68351310e-01]
 [ 6.21020417e-01  3.78979731e-01]
 [ 4.58843749e-01  5.41156118e-01]
 [-1.82454873e-01  1.18245489e+00]
 [ 2.82834469e-01  7.17165473e-01]
 [ 4.34323440e-01  5.65676541e-01]
