[[ 6.55677679e-01  3.44322283e-01]
 [ 3.00292346e-01  6.99707744e-01]
 [ 2.30410168e-01  7.69589912e-01]
 [ 5.41010931e-01  4.58989187e-01]
 [ 1.19041384e+00 -1.90413761e-01]
 [ 9.54212065e-01  4.57882298e-02]
 [ 9.16111004e-01  8.38886117e-02]
 [ 4.33875530e-01  5.66124488e-01]
 [ 5.02687585e-01  4.97312295e-01]
 [ 5.95116280e-01  4.04883838e-01]
 [ 6.86907307e-01  3.13092670e-01]
 [ 8.82605934e-01  1.17394157e-01]
 [ 2.78682371e-01  7.21317725e-01]
 [ 5.87307735e-01  4.12692361e-01]
 [ 3.00759919e-01  6.99240087e-01]
 [ 7.05532154e-01  2.94467701e-01]
 [ 4.53834254e-01  5.46165605e-01]
 [ 4.07014912e-01  5.92984944e-01]
 [ 7.89754381e-01  2.10245648e-01]
 [ 6.92117417e-01  3.07882586e-01]
 [ 6.80081305e-01  3.19918681e-01]
 [-1.63766403e-01  1.16376650e+00]
 [ 5.58796420e-01  4.41203432e-01]
 [ 6.55898270e-01  3.44101866e-01]
 [ 6.94152979e-01  3.05847073e-01]
 [ 2.46852001e-01  7.53147868e-01]
 [ 3.76131037e-01  6.23868846e-01]
 [-1.99263943e-01  1.19926455e+00]
 [ 5.00063872e-01  4.99936225e-01]
 [ 6.64783057e-01  3.35216894e-01]
 [ 3.23567001e-01  6.76433043e-01]
 [ 2.03432788e-01  7.96567444e-01]
 [ 3.68401059e-01  6.31599126e-01]
 [ 1.04061212e+00 -4.06121312e-02]
 [ 4.98846497e-01  5.01152995e-01]
 [ 4.32652475e-01  5.67347639e-01]
 [ 7.59127576e-01  2.40872560e-01]
 [ 4.00946121e-01  5.99054064e-01]
 [ 1.56874840e-01  8.43125229e-01]
 [ 7.75353054e-01  2.24646949e-01]
 [ 1.03924614e+00 -3.92466423e-02]
 [ 6.06862579e-01  3.93137594e-01]
 [ 7.21663300e-01  2.78336753e-01]
 [ 4.37792816e-01  5.62207084e-01]
 [ 7.82821778e-01  2.17178237e-01]
 [ 3.26967958e-01  6.73032236e-01]
 [ 8.09082121e-01  1.90917868e-01]
 [ 6.67626003e-01  3.32374016e-01]
 [-1.46878287e-01  1.14687865e+00]
 [ 8.03740103e-01  1.96259898e-01]
 [ 9.50839784e-01  4.91601786e-02]
 [ 1.01038394e+00 -1.03839160e-02]
 [ 1.98527889e-01  8.01472083e-01]
 [ 6.28967458e-01  3.71032690e-01]
 [ 7.15747970e-01  2.84252001e-01]
 [-8.73929327e-02  1.08739311e+00]
 [ 5.40807317e-02  9.45919297e-01]
 [ 3.70343836e-02  9.62965549e-01]
 [ 1.58842592e-01  8.41157252e-01]
 [ 4.15359192e-01  5.84640715e-01]
 [ 1.71396718e-01  8.28603117e-01]
 [ 5.47462431e-01  4.52537521e-01]
 [-5.61762488e-02  1.05617604e+00]
 [ 7.46197192e-01  2.53802823e-01]
 [ 2.22623814e-01  7.77376268e-01]
 [ 8.46723847e-01  1.53276258e-01]
 [ 1.05448956e-02  9.89455276e-01]
 [ 9.53864126e-01  4.61356507e-02]
 [ 7.58311030e-01  2.41688707e-01]
 [ 5.94464421e-01  4.05535549e-01]
 [ 9.29089275e-01  7.09108024e-02]
 [ 4.41784151e-01  5.58215847e-01]
 [ 3.03340679e-02  9.69665985e-01]
 [ 8.55164388e-01  1.44835650e-01]
 [ 7.19120494e-01  2.80879642e-01]
 [-3.43844835e-01  1.34384516e+00]
 [ 5.52128605e-01  4.47871476e-01]
 [ 5.51569230e-01  4.48430592e-01]
 [ 5.34626160e-01  4.65373865e-01]
 [ 5.88203605e-01  4.11796367e-01]
 [ 5.80220826e-01  4.19779229e-01]
 [ 3.61520873e-01  6.38479183e-01]
 [ 7.88445841e-01  2.11553577e-01]
 [ 1.58876645e-01  8.41123441e-01]
 [ 3.80638426e-01  6.19361594e-01]
 [ 7.29784612e-01  2.70215055e-01]
 [ 9.70664862e-01  2.93348819e-02]
 [ 7.99806248e-01  2.00193664e-01]
 [ 6.93612448e-01  3.06387505e-01]
 [-9.76533046e-02  1.09765302e+00]
 [ 3.75545046e-01  6.24455048e-01]
 [ 7.84492058e-01  2.15507911e-01]
 [ 3.51554582e-01  6.48445429e-01]
 [ 7.98996639e-01  2.01003355e-01]
 [ 8.28962553e-01  1.71037531e-01]
 [ 9.59051795e-02  9.04094952e-01]
 [ 8.89863436e-01  1.10136510e-01]
 [ 3.94154214e-01  6.05845665e-01]
 [ 6.92699468e-01  3.07300649e-01]
 [ 6.21347615e-01  3.78652366e-01]
 [ 3.96643647e-01  6.03356382e-01]
 [ 7.57756948e-01  2.42243053e-01]
 [ 3.31768647e-01  6.68231213e-01]
 [ 8.16147138e-01  1.83853068e-01]
 [ 6.89024140e-01  3.10976005e-01]
 [ 3.45319634e-01  6.54680383e-01]
 [ 3.91007730e-01  6.08992194e-01]
 [ 1.35180251e-02  9.86481912e-01]
 [-5.12775458e-03  1.00512780e+00]
 [ 6.51624357e-01  3.48375456e-01]
 [ 1.72134123e-01  8.27865517e-01]
 [ 7.85296777e-01  2.14703547e-01]
 [ 3.45138170e-01  6.54861855e-01]
 [ 9.38801438e-01  6.11983692e-02]
 [-2.40507121e-01  1.24050742e+00]
 [ 1.36975735e-01  8.63024214e-01]
 [ 5.98031558e-01  4.01968577e-01]
 [ 3.56063766e-01  6.43936390e-01]
 [ 7.94665242e-01  2.05334930e-01]
 [ 5.02046292e-01  4.97953515e-01]
 [ 4.67020689e-01  5.32979308e-01]
 [-2.29536969e-01  1.22953665e+00]
 [ 5.56360311e-01  4.43639477e-01]
 [ 4.60145199e-01  5.39854705e-01]
 [ 6.34428179e-01  3.65571628e-01]
 [ 5.87487411e-01  4.12512697e-01]
 [ 2.75796870e-01  7.24203099e-01]
 [ 8.04907779e-01  1.95092243e-01]
 [ 7.21398650e-01  2.78601297e-01]
 [ 1.14851019e+00 -1.48510402e-01]
 [ 7.16153419e-01  2.83846784e-01]
