[[ 7.03483111e-01  2.96507240e-01]
 [ 4.17317131e-01  5.82693983e-01]
 [-6.10234403e-02  1.06100482e+00]
 [ 6.61353784e-01  3.38581937e-01]
 [ 8.00330295e-01  1.99668752e-01]
 [ 3.19551166e-01  6.80462400e-01]
 [ 4.38535522e-03  9.95636114e-01]
 [ 9.03575506e-01  9.63990931e-02]
 [ 6.40264582e-01  3.59714105e-01]
 [ 3.42691929e-01  6.57302749e-01]
 [ 6.69582349e-01  3.30447186e-01]
 [ 6.63810232e-01  3.36194286e-01]
 [ 5.88993536e-01  4.10939506e-01]
 [ 6.11829505e-01  3.88199059e-01]
 [ 7.73017910e-02  9.22796381e-01]
 [ 2.69214941e-01  7.30791568e-01]
 [ 1.11277895e-01  8.88731329e-01]
 [ 5.97925405e-01  4.02092910e-01]
 [ 3.70866594e-01  6.29108177e-01]
 [ 6.65922044e-01  3.34065786e-01]
 [ 3.10954479e-01  6.89016233e-01]
 [ 1.35573882e-01  8.64328376e-01]
 [-6.17831745e-02  1.06184902e+00]
 [ 4.90566539e-01  5.09468727e-01]
 [ 7.67328625e-01  2.32659265e-01]
 [-1.55202644e-01  1.15524462e+00]
 [ 2.18994047e-01  7.81069883e-01]
 [-3.22956440e-02  1.03229123e+00]
 [ 6.74980870e-01  3.25001886e-01]
 [ 3.42402213e-01  6.57616426e-01]
 [ 1.39874707e-01  8.60103352e-01]
 [-1.13160794e-01  1.11307064e+00]
 [ 6.16467663e-01  3.83538030e-01]
 [ 4.76884441e-01  5.23162398e-01]
 [-9.09912526e-02  1.09103041e+00]
 [ 1.90892296e-01  8.09113170e-01]
 [ 4.70007022e-01  5.30004745e-01]
 [ 1.04029221e+00 -4.03896245e-02]
 [ 6.53777299e-01  3.46217316e-01]
 [-1.26549153e-02  1.01262388e+00]
 [ 6.14206760e-01  3.85828871e-01]
 [-4.64868852e-02  1.04650316e+00]
 [ 8.39832102e-01  1.60126618e-01]
 [-6.23699412e-01  1.62371782e+00]
 [ 2.78344042e-01  7.21675828e-01]
 [-1.60417666e-01  1.16047284e+00]
 [ 9.96906308e-02  9.00238201e-01]
 [ 5.00754732e-01  4.99242166e-01]
 [ 8.54936142e-01  1.45104456e-01]
 [ 9.56146365e-01  4.38713391e-02]
 [-2.71000229e-01  1.27100416e+00]
 [-1.67803662e-01  1.16778846e+00]
 [ 2.23881033e-01  7.76126289e-01]
 [ 5.42049911e-01  4.57906950e-01]
 [ 2.05806655e-01  7.94198854e-01]
 [ 6.55394568e-01  3.44613349e-01]
 [ 5.79776255e-01  4.20239522e-01]
 [ 1.03235475e+00 -3.23225374e-02]
 [ 7.63986979e-01  2.36018108e-01]
 [ 5.19455981e-01  4.80575632e-01]
 [-2.24299107e-02  1.02242424e+00]
 [ 7.81578581e-01  2.18443886e-01]
 [ 7.98985797e-01  2.01054739e-01]
 [ 7.64836122e-01  2.35159977e-01]
 [-1.49465521e-01  1.14950367e+00]
 [ 4.86032857e-01  5.13989549e-01]
 [ 8.87696443e-01  1.12248017e-01]
 [ 6.25551363e-01  3.74479909e-01]
 [ 3.27157747e-01  6.72810630e-01]
 [-4.91227619e-01  1.49121041e+00]
 [ 4.80320639e-01  5.19666244e-01]
 [ 4.02726296e-01  5.97323999e-01]
 [ 8.51230752e-01  1.48704460e-01]
 [ 1.42831236e-01  8.57147668e-01]
 [ 9.25676351e-01  7.42911298e-02]
 [ 2.72052724e-02  9.72812102e-01]
 [ 1.71060420e-02  9.82901931e-01]
 [ 8.53801618e-01  1.46183082e-01]
