[[ 9.88615164e-02  9.01138515e-01]
 [ 3.41403353e-01  6.58596697e-01]
 [ 7.62594814e-01  2.37405217e-01]
 [ 6.64955424e-02  9.33504497e-01]
 [ 6.01783797e-01  3.98216249e-01]
 [ 5.81203421e-01  4.18796567e-01]
 [ 7.02281758e-02  9.29771754e-01]
 [ 4.89830994e-01  5.10168819e-01]
 [-8.67587078e-02  1.08675874e+00]
 [-2.60684948e-03  1.00260692e+00]
 [ 3.04192804e-02  9.69580686e-01]
 [ 1.61848921e-01  8.38151051e-01]
 [ 8.22269023e-01  1.77731172e-01]
 [-1.81858468e-01  1.18185839e+00]
 [ 7.21230327e-01  2.78769797e-01]
 [ 3.05000392e-01  6.94999566e-01]
 [ 6.76586496e-01  3.23413533e-01]
 [ 2.65724362e-01  7.34275624e-01]
 [-8.31509173e-02  1.08315084e+00]
 [ 2.88875634e-01  7.11124166e-01]
 [ 3.76019222e-03  9.96239867e-01]
 [ 6.50701716e-01  3.49298339e-01]
 [ 8.39383304e-01  1.60616666e-01]
 [ 4.47846421e-01  5.52153518e-01]
 [ 9.18783676e-01  8.12163629e-02]
 [-1.41950677e-01  1.14195063e+00]
 [ 6.36452974e-01  3.63547019e-01]
 [ 6.54353226e-01  3.45646700e-01]
 [ 7.37219114e-01  2.62781013e-01]
 [ 9.27343781e-01  7.26562228e-02]
 [ 4.52996629e-01  5.47003335e-01]
 [ 2.24602722e-01  7.75397169e-01]
 [ 8.25393486e-01  1.74606519e-01]
 [ 2.57115105e-01  7.42884951e-01]
 [ 7.31712633e-01  2.68287306e-01]
 [-3.76698483e-01  1.37669820e+00]
 [-3.51229489e-02  1.03512310e+00]
 [ 1.38876533e-01  8.61123541e-01]
 [ 4.91423740e-01  5.08576245e-01]
 [ 5.78269948e-01  4.21729976e-01]
 [-2.98433072e-01  1.29843330e+00]
 [ 3.78351175e-01  6.21648957e-01]
 [ 1.28821728e-01  8.71178385e-01]
 [ 3.83315566e-01  6.16684493e-01]
 [-1.91281453e-01  1.19128154e+00]
 [-2.86769299e-01  1.28676929e+00]
 [-4.18161788e-02  1.04181612e+00]
 [ 9.35420924e-01  6.45789954e-02]
 [ 3.91787506e-01  6.08212626e-01]
 [ 4.91465456e-01  5.08534591e-01]
 [ 5.07184261e-01  4.92815890e-01]
 [ 7.27558256e-01  2.72441646e-01]
 [ 7.81636539e-01  2.18363414e-01]
 [ 7.06950480e-01  2.93049321e-01]
 [-2.12547631e-01  1.21254777e+00]
 [ 7.57992322e-01  2.42007829e-01]
 [ 7.42511870e-01  2.57488109e-01]
 [ 1.19714465e+00 -1.97144651e-01]
 [ 7.04768708e-01  2.95231347e-01]
 [-2.98753604e-01  1.29875353e+00]
 [ 2.53645908e-01  7.46353998e-01]
 [ 7.85956405e-01  2.14043629e-01]
 [ 8.40192851e-01  1.59807196e-01]
 [ 7.01311416e-01  2.98688408e-01]
 [ 6.79153195e-01  3.20846838e-01]
 [-4.79749915e-02  1.04797494e+00]
 [ 9.04041637e-01  9.59583240e-02]
 [ 6.83264801e-01  3.16735132e-01]
 [ 7.61722361e-01  2.38277731e-01]
 [ 5.01831451e-01  4.98168580e-01]
 [ 9.49965821e-01  5.00342353e-02]
 [ 1.21753667e+00 -2.17536722e-01]
 [ 2.42066767e-01  7.57933212e-01]
 [ 5.57458530e-01  4.42541490e-01]
 [-3.13466031e-01  1.31346564e+00]
 [ 9.60679585e-01  3.93203569e-02]
 [ 6.41055660e-01  3.58944325e-01]
 [ 5.56034178e-01  4.43965690e-01]
 [-3.74047084e-01  1.37404690e+00]
 [ 9.10891529e-01  8.91085209e-02]
 [-2.96656383e-02  1.02966560e+00]
 [ 5.64448246e-02  9.43555258e-01]
 [ 8.69400943e-01  1.30599070e-01]
 [ 6.67924586e-02  9.33207452e-01]
 [ 1.23325047e-01  8.76674684e-01]
 [ 2.79669021e-02  9.72033118e-01]
 [ 6.23913205e-01  3.76086803e-01]
 [ 8.84174441e-02  9.11582224e-01]
 [ 6.65096878e-01  3.34903155e-01]
 [ 7.03555869e-01  2.96444142e-01]
 [ 4.79533895e-01  5.20466060e-01]
 [ 8.11173981e-01  1.88826010e-01]
 [ 9.62755391e-01  3.72444833e-02]
 [ 9.05772295e-01  9.42277581e-02]
 [ 2.01348464e-01  7.98651731e-01]
 [ 6.34148276e-01  3.65851722e-01]
 [ 5.18515339e-01  4.81484481e-01]
 [ 1.08105168e-01  8.91894739e-01]
 [ 8.36126104e-01  1.63873897e-01]
 [ 5.25660446e-01  4.74339608e-01]
 [ 6.44351737e-01  3.55648310e-01]
 [ 6.08538805e-01  3.91461073e-01]
 [ 9.44163579e-01  5.58364210e-02]
 [ 6.07366154e-01  3.92633836e-01]
 [ 4.23740850e-01  5.76259304e-01]
 [ 8.47641723e-01  1.52358225e-01]
 [ 2.31428250e-01  7.68571806e-01]
 [ 2.61600501e-01  7.38399440e-01]
 [ 2.52512346e-01  7.47487710e-01]
 [ 7.00075282e-01  2.99924524e-01]
 [-1.74450966e-01  1.17445101e+00]
 [ 4.88759952e-01  5.11240007e-01]
 [ 7.11897334e-02  9.28810346e-01]
 [ 1.08150363e+00 -8.15036443e-02]
 [ 8.08687346e-01  1.91312711e-01]
 [ 6.67155586e-01  3.32844477e-01]
 [ 3.67373976e-01  6.32626204e-01]
 [ 5.56081694e-01  4.43918211e-01]
 [ 6.31334613e-01  3.68665408e-01]
 [-4.24939098e-02  1.04249389e+00]
 [ 7.10249246e-01  2.89750669e-01]
 [ 4.59845220e-01  5.40154771e-01]
 [ 8.93255739e-01  1.06744300e-01]
 [ 6.56583941e-01  3.43415912e-01]
 [-1.86992785e-01  1.18699271e+00]
 [ 5.39560967e-01  4.60438983e-01]
 [ 6.47928248e-01  3.52071823e-01]
 [ 2.28208332e-01  7.71791611e-01]
 [ 8.38512968e-01  1.61487013e-01]
 [ 7.47815253e-01  2.52184765e-01]
 [ 7.42296334e-01  2.57703832e-01]
 [ 4.54905701e-01  5.45094306e-01]
 [ 1.19995768e+00 -1.99957624e-01]
 [ 6.69301130e-01  3.30698894e-01]
 [ 3.47241374e-01  6.52758584e-01]
 [ 2.48971184e-01  7.51028748e-01]
 [ 6.59100582e-01  3.40899203e-01]
 [ 3.24330336e-01  6.75669584e-01]
 [ 5.51610798e-01  4.48389122e-01]
 [ 1.00361167e+00 -3.61164146e-03]
 [ 3.01755023e-01  6.98244991e-01]
 [ 8.78725981e-01  1.21274042e-01]
 [ 2.70241880e-01  7.29758181e-01]
 [ 8.16594884e-01  1.83405158e-01]
 [-4.34238686e-02  1.04342388e+00]
 [ 1.61857451e-01  8.38142711e-01]
 [-1.92073715e-01  1.19207366e+00]
 [ 3.06750398e-01  6.93249634e-01]
 [ 7.96117229e-01  2.03882824e-01]
 [ 6.96322711e-01  3.03677299e-01]
 [ 6.01261903e-01  3.98738054e-01]
 [ 3.55330011e-01  6.44669936e-01]
 [ 3.57859656e-01  6.42140415e-01]
 [-2.43813417e-01  1.24381322e+00]
 [ 1.11892407e+00 -1.18923960e-01]
 [ 7.40237080e-01  2.59762885e-01]
 [ 9.18817034e-01  8.11829760e-02]
 [ 2.68025616e-01  7.31974350e-01]
 [ 6.46342333e-01  3.53657591e-01]
 [ 2.06708704e-01  7.93291084e-01]
 [ 5.35929231e-01  4.64070759e-01]
 [ 4.51908842e-01  5.48090956e-01]
 [ 3.71257281e-01  6.28742561e-01]
 [ 7.47603560e-01  2.52396407e-01]
 [ 2.12106224e-01  7.87893970e-01]
 [ 7.12826981e-03  9.92871887e-01]
 [ 9.12220980e-01  8.77791570e-02]
 [ 6.97316172e-01  3.02683876e-01]
 [ 7.75905155e-01  2.24094699e-01]
 [ 2.48908254e-02  9.75109196e-01]
 [ 6.90621290e-01  3.09378728e-01]
 [ 7.06171366e-01  2.93828727e-01]
 [ 2.84186660e-01  7.15813339e-01]
 [ 7.34303623e-01  2.65696349e-01]
 [ 6.56806510e-01  3.43193534e-01]
 [ 4.11389373e-01  5.88610572e-01]
 [ 1.21590230e+00 -2.15902188e-01]
 [ 2.55512132e-02  9.74448466e-01]
 [-4.81905298e-02  1.04819037e+00]
 [ 5.70864766e-01  4.29135200e-01]
 [ 6.37134970e-01  3.62865027e-01]
 [-3.65233807e-01  1.36523375e+00]
 [-4.01158184e-02  1.04011611e+00]
 [ 7.63248199e-01  2.36751926e-01]
 [ 5.42974601e-01  4.57025407e-01]
 [ 2.48396644e-01  7.51603394e-01]
 [ 6.88988882e-01  3.11011051e-01]
 [ 7.40126403e-02  9.25987322e-01]
 [ 5.99938262e-01  4.00061852e-01]
 [ 5.15144157e-01  4.84855909e-01]
 [ 5.74975875e-01  4.25024182e-01]
 [ 7.59719168e-01  2.40280816e-01]
 [ 7.08005769e-01  2.91994173e-01]
 [ 2.86248490e-01  7.13751495e-01]
 [ 3.98121203e-02  9.60187957e-01]
 [ 2.00998332e-01  7.99001688e-01]
 [ 4.53947542e-01  5.46052394e-01]
 [ 9.45156692e-02  9.05484380e-01]
 [ 6.50970238e-01  3.49029737e-01]
 [ 6.34554377e-01  3.65445567e-01]
 [ 7.03008066e-01  2.96991973e-01]
 [ 1.01215529e+00 -1.21553145e-02]
 [ 7.28128152e-01  2.71871853e-01]
 [ 1.66985998e-01  8.33013952e-01]
 [ 6.92696951e-01  3.07302887e-01]
 [ 1.30101824e-01  8.69898028e-01]
 [ 6.85382885e-01  3.14617138e-01]
 [ 3.76268556e-01  6.23731409e-01]
 [-7.66922491e-02  1.07669242e+00]
 [-1.57142532e-02  1.01571423e+00]
 [ 4.71087387e-01  5.28912693e-01]
 [ 1.01535041e+00 -1.53505225e-02]
 [ 1.34300271e-01  8.65699688e-01]
 [-1.54887610e-02  1.01548843e+00]
 [ 3.69541751e-01  6.30458102e-01]
 [ 5.45926871e-01  4.54073079e-01]
 [ 4.73545239e-01  5.26454767e-01]
 [ 5.90203943e-01  4.09796048e-01]
 [ 6.09660193e-01  3.90339841e-01]
 [ 3.08611779e-01  6.91388244e-01]
 [ 5.54721210e-01  4.45278894e-01]
 [ 4.35068742e-01  5.64931288e-01]
 [ 8.16094030e-02  9.18390634e-01]
 [ 4.97161595e-01  5.02838460e-01]
 [ 6.76605468e-01  3.23394631e-01]
 [ 6.45978326e-02  9.35402197e-01]
 [ 2.84302663e-01  7.15697301e-01]
 [ 6.07078277e-01  3.92921702e-01]
 [ 6.37028261e-01  3.62971686e-01]
 [ 9.03468386e-01  9.65316517e-02]
 [ 1.52940669e-01  8.47059357e-01]
 [ 7.51795289e-01  2.48204681e-01]
 [ 7.93781307e-01  2.06218636e-01]
 [-2.16832096e-01  1.21683207e+00]
 [ 5.41269757e-01  4.58730192e-01]
 [ 2.50576019e-01  7.49424158e-01]
 [ 6.27011144e-01  3.72988857e-01]
 [ 4.00235355e-02  9.59976567e-01]
 [ 2.82985928e-01  7.17014025e-01]
 [ 7.40393859e-01  2.59606118e-01]
 [ 4.73356510e-01  5.26643493e-01]
 [-5.33833657e-02  1.05338375e+00]
 [ 5.56095053e-01  4.43904993e-01]
 [ 1.03743857e+00 -3.74384016e-02]
 [ 4.59521612e-01  5.40478314e-01]
 [ 5.86476650e-01  4.13523408e-01]
 [ 4.71891101e-01  5.28108877e-01]
 [ 3.28233280e-01  6.71766650e-01]
 [ 8.20387007e-01  1.79612806e-01]
 [ 6.77547866e-01  3.22452089e-01]
 [ 2.90125087e-02  9.70987539e-01]
 [-4.09368272e-02  1.04093665e+00]
 [ 2.37806070e-01  7.62194261e-01]
 [ 6.89342644e-01  3.10657285e-01]
 [-3.86929369e-01  1.38692941e+00]
 [ 4.83323419e-01  5.16676618e-01]
 [ 6.67321289e-01  3.32678695e-01]
 [ 5.41495199e-01  4.58504726e-01]
 [ 3.09196322e-02  9.69080342e-01]
 [ 6.18530851e-01  3.81469265e-01]
 [-1.41961655e-01  1.14196168e+00]
 [-9.07820825e-03  1.00907818e+00]
 [ 7.45001789e-01  2.54997948e-01]
 [ 5.31634632e-01  4.68365279e-01]
 [ 9.63788006e-01  3.62120556e-02]
 [ 5.35607242e-01  4.64392597e-01]
 [ 7.89190868e-01  2.10809209e-01]
 [ 3.77941815e-01  6.22058277e-01]
 [ 4.69599710e-01  5.30400405e-01]
 [ 4.09394948e-01  5.90605203e-01]
 [ 6.38882853e-01  3.61117119e-01]
 [-2.23765045e-01  1.22376496e+00]
 [ 1.52200745e-01  8.47799290e-01]
 [ 9.94295649e-01  5.70430343e-03]
 [ 5.70974160e-01  4.29025797e-01]
 [ 6.55803223e-01  3.44196806e-01]
 [ 7.00136667e-01  2.99863295e-01]
 [ 6.96111565e-01  3.03888458e-01]
 [-1.53643805e-02  1.01536427e+00]
 [ 1.72799113e-01  8.27201169e-01]
 [ 4.63450814e-02  9.53654898e-01]
 [ 6.43185291e-01  3.56814816e-01]
 [ 5.23906364e-01  4.76093598e-01]
 [ 2.33331544e-01  7.66668423e-01]
 [ 7.20401044e-01  2.79598894e-01]
 [ 2.57945149e-01  7.42054854e-01]
 [-2.44748251e-01  1.24474839e+00]
 [ 3.94082765e-01  6.05917269e-01]
 [ 7.69540582e-01  2.30459445e-01]
 [ 7.71352954e-01  2.28646965e-01]
 [ 3.54026429e-01  6.45973749e-01]
 [ 9.72104298e-01  2.78957152e-02]
 [ 7.34840648e-01  2.65159232e-01]
 [-3.89780848e-01  1.38978100e+00]
 [ 2.92784565e-01  7.07215352e-01]
 [ 8.56112862e-01  1.43887162e-01]
 [ 1.45576270e-01  8.54423671e-01]
 [-1.33245918e-02  1.01332477e+00]
 [-9.38416922e-02  1.09384150e+00]
 [ 2.90874915e-01  7.09125087e-01]
 [ 2.36751319e-01  7.63248885e-01]
 [ 9.93047077e-01  6.95270276e-03]
 [ 7.22705545e-01  2.77294561e-01]
 [-1.17553705e-01  1.11755366e+00]
 [ 7.35502468e-02  9.26449768e-01]
 [ 7.43146722e-01  2.56853286e-01]
 [-4.69656209e-01  1.46965629e+00]
 [ 1.54310893e-01  8.45689082e-01]
 [-9.84189873e-03  1.00984187e+00]
 [ 3.73633977e-02  9.62636742e-01]
 [ 8.92112898e-03  9.91078638e-01]
 [ 8.67452257e-01  1.32547746e-01]
 [ 5.39872159e-01  4.60127800e-01]
 [ 9.90835666e-01  9.16446013e-03]
 [ 2.10679205e-01  7.89320621e-01]
 [ 8.08183374e-01  1.91816605e-01]
 [ 2.20763212e-01  7.79236683e-01]
 [ 5.94625755e-01  4.05374126e-01]
 [ 7.67459500e-01  2.32540498e-01]
 [ 5.33013368e-01  4.66986693e-01]
 [ 4.64782215e-01  5.35217844e-01]
 [ 5.28465163e-01  4.71534775e-01]
 [ 7.38929103e-01  2.61070874e-01]
 [ 1.84729090e-01  8.15270800e-01]
 [ 8.89171376e-01  1.10828636e-01]
 [ 5.00606057e-01  4.99393915e-01]
 [ 8.21240210e-01  1.78759813e-01]
 [ 4.64826771e-01  5.35173254e-01]
 [ 3.82967586e-01  6.17032408e-01]
 [ 1.14940993e-01  8.85059088e-01]
 [ 5.55981380e-01  4.44018713e-01]
 [-1.51143370e-01  1.15114352e+00]
 [ 3.13033426e-01  6.86966557e-01]
 [ 6.92235928e-01  3.07763952e-01]
 [ 7.36445731e-01  2.63554321e-01]
 [ 6.85014267e-01  3.14985569e-01]
 [ 5.56267442e-02  9.44373165e-01]
 [ 1.88901844e-01  8.11098202e-01]
 [ 2.04295649e-01  7.95704602e-01]
 [ 1.07720500e+00 -7.72049233e-02]
 [ 4.34854110e-01  5.65145872e-01]
 [ 7.65041129e-01  2.34959113e-01]
 [ 8.36005776e-01  1.63994186e-01]
 [ 9.50644713e-01  4.93552344e-02]
 [ 6.26544691e-01  3.73455287e-01]
 [ 6.57880809e-01  3.42119182e-01]
 [ 4.10253897e-05  9.99958979e-01]
 [ 6.23815178e-01  3.76184784e-01]
 [ 6.76099561e-01  3.23900380e-01]
 [ 5.35212733e-01  4.64787277e-01]
 [ 1.08476567e-01  8.91523361e-01]
 [ 2.66192577e-01  7.33807383e-01]
 [ 9.72246556e-01  2.77534587e-02]
 [ 5.35427016e-01  4.64573012e-01]
 [ 3.65929310e-01  6.34070690e-01]
 [ 8.12731042e-01  1.87268811e-01]
 [ 2.90754093e-01  7.09245826e-01]
 [ 6.77358757e-01  3.22641301e-01]
 [ 5.71046720e-01  4.28953416e-01]
 [ 5.94841121e-01  4.05158896e-01]
 [ 7.74349023e-01  2.25650970e-01]
 [ 5.13609438e-01  4.86390426e-01]
 [ 2.01075601e-01  7.98924299e-01]
 [ 4.53082097e-01  5.46917896e-01]
 [ 9.21633462e-01  7.83665431e-02]
 [ 4.32031318e-01  5.67968704e-01]
 [ 2.27532609e-01  7.72467371e-01]
 [ 7.39373677e-01  2.60626384e-01]
 [ 1.23385234e+00 -2.33852397e-01]
 [ 7.58394921e-01  2.41605241e-01]
 [ 5.75563823e-01  4.24436203e-01]
 [ 3.22361243e-01  6.77638814e-01]
 [ 6.56192749e-01  3.43807229e-01]
 [ 3.01755562e-02  9.69824362e-01]
 [ 5.89606957e-01  4.10392996e-01]
 [ 1.73610035e-01  8.26390095e-01]
 [ 3.73278253e-01  6.26721962e-01]
 [ 4.60164048e-01  5.39836003e-01]
 [ 2.38467599e-01  7.61532534e-01]
 [-1.26755465e-02  1.01267541e+00]
 [ 4.65528359e-02  9.53447123e-01]
 [ 2.80890833e-01  7.19109260e-01]
 [ 4.15209046e-01  5.84791098e-01]
 [ 2.48198010e-01  7.51802254e-01]
 [ 7.61378966e-01  2.38621339e-01]
 [-9.26484836e-02  1.09264844e+00]
 [ 9.39725503e-01  6.02745149e-02]
 [ 5.48900193e-01  4.51099772e-01]
 [ 6.49565701e-01  3.50434283e-01]
 [ 9.76006259e-01  2.39937788e-02]
 [-7.35697544e-02  1.07356989e+00]
 [ 7.72418373e-01  2.27581590e-01]
 [ 8.07002279e-01  1.92997681e-01]
 [ 5.56098208e-01  4.43901700e-01]
 [ 4.97635879e-01  5.02364079e-01]
 [ 5.59455439e-01  4.40544598e-01]
 [ 7.08592485e-01  2.91407373e-01]
 [ 9.24205201e-01  7.57947812e-02]
 [ 3.62201944e-01  6.37798184e-01]
 [-4.14193889e-03  1.00414198e+00]
 [ 6.56003625e-01  3.43996438e-01]
 [ 4.39911953e-01  5.60088050e-01]
 [ 1.43527567e-01  8.56472401e-01]
 [ 9.70166867e-01  2.98330792e-02]
 [ 1.70926221e-01  8.29073806e-01]
 [ 4.42014019e-01  5.57985932e-01]
 [ 3.19678404e-02  9.68032120e-01]
 [ 2.77291453e-01  7.22708527e-01]
 [ 8.87843755e-01  1.12156070e-01]
 [ 5.15789644e-01  4.84210350e-01]
 [-8.10759097e-03  1.00810749e+00]
 [ 6.03322897e-01  3.96677057e-01]
 [ 5.19694192e-01  4.80305776e-01]
 [ 4.57862254e-01  5.42137854e-01]
 [ 5.04316320e-01  4.95683617e-01]
 [ 5.35519161e-01  4.64480835e-01]
 [ 7.29592414e-01  2.70407539e-01]
 [ 1.68215827e-01  8.31784080e-01]
