[[ 1.30541963e-01  8.69457944e-01]
 [-2.90800125e-02  1.02907996e+00]
 [ 3.27403119e-01  6.72596835e-01]
 [ 6.36244358e-01  3.63755613e-01]
 [ 1.33615567e-01  8.66384391e-01]
 [ 2.77242620e-01  7.22757332e-01]
 [-1.72051965e-01  1.17205196e+00]
 [ 6.78273112e-01  3.21726794e-01]
 [ 8.17345952e-01  1.82654086e-01]
 [ 4.93465021e-01  5.06534950e-01]
 [ 5.16786215e-01  4.83213827e-01]
 [ 5.49930995e-01  4.50069104e-01]
 [ 4.24038697e-01  5.75961453e-01]
 [ 2.20804364e-01  7.79195647e-01]
 [ 4.37392806e-01  5.62607147e-01]
 [ 2.48354510e-01  7.51645399e-01]
 [ 1.93541216e-01  8.06458720e-01]
 [ 5.38316173e-01  4.61683779e-01]
 [-4.08711092e-02  1.04087134e+00]
 [-2.33314229e-01  1.23331419e+00]
 [-1.26909255e-01  1.12690915e+00]
 [ 2.78150592e-01  7.21849345e-01]
 [ 4.28851301e-01  5.71148607e-01]
 [ 7.83880980e-01  2.16119047e-01]
 [ 8.27196751e-01  1.72803267e-01]
 [ 6.79089852e-01  3.20910045e-01]
 [ 5.53200229e-01  4.46799759e-01]
 [ 1.02330895e+00 -2.33089471e-02]
 [ 8.48179504e-01  1.51820463e-01]
 [ 3.40339177e-01  6.59660809e-01]
 [ 5.77284364e-01  4.22715615e-01]
 [ 8.93364157e-01  1.06635650e-01]
 [-1.06877496e-01  1.10687743e+00]
 [ 6.54771890e-01  3.45228087e-01]
 [ 6.17093664e-01  3.82906331e-01]
 [ 6.68501101e-01  3.31498848e-01]
 [-1.71135378e-01  1.17113533e+00]
 [ 6.28407000e-01  3.71593006e-01]
 [ 9.13647815e-02  9.08635109e-01]
 [ 1.90378259e-01  8.09621694e-01]
 [ 1.04558744e+00 -4.55874519e-02]
 [ 5.72595571e-01  4.27404462e-01]
 [ 1.13209206e+00 -1.32092039e-01]
 [ 8.76811660e-02  9.12318971e-01]
 [-1.50230901e-01  1.15023086e+00]
 [ 3.87890866e-01  6.12109165e-01]
 [-3.45590352e-01  1.34559048e+00]
 [ 1.09838229e-02  9.89016106e-01]
 [ 5.69689487e-01  4.30310507e-01]
 [ 9.70355529e-01  2.96444127e-02]
 [ 3.88589406e-01  6.11410741e-01]
 [ 5.12302501e-01  4.87697501e-01]
 [ 6.70928186e-01  3.29071817e-01]
 [ 6.75311582e-01  3.24688411e-01]
 [ 4.44205608e-01  5.55794501e-01]
 [ 7.18812267e-01  2.81187641e-01]
 [ 6.15803572e-01  3.84196391e-01]
 [ 7.11588516e-01  2.88411488e-01]
 [-2.25853087e-02  1.02258532e+00]
 [ 1.43309639e-01  8.56690309e-01]
 [ 4.13794135e-01  5.86205971e-01]
 [ 6.70559390e-01  3.29440567e-01]
 [ 5.47276545e-01  4.52723344e-01]
 [ 4.08504928e-01  5.91495142e-01]
 [ 9.88442723e-01  1.15574225e-02]
 [ 8.56927090e-01  1.43072917e-01]
 [ 8.58148188e-01  1.41851953e-01]
 [ 3.12869093e-01  6.87130848e-01]
 [ 6.67825990e-01  3.32174063e-01]
 [-6.25944657e-03  1.00625927e+00]
 [ 5.94939451e-02  9.40506104e-01]
 [ 4.64180393e-01  5.35819622e-01]
 [ 7.78576935e-01  2.21423061e-01]
 [ 7.07326237e-01  2.92673647e-01]
 [ 1.04441119e+00 -4.44112252e-02]
 [ 1.08995901e-01  8.91004254e-01]
 [-3.65470754e-02  1.03654705e+00]
 [ 7.30231486e-01  2.69768486e-01]
 [ 4.39463338e-01  5.60536642e-01]
 [ 7.37104522e-01  2.62895534e-01]
 [ 4.17185866e-01  5.82814140e-01]
 [ 5.93636746e-01  4.06363340e-01]
 [ 9.93921921e-01  6.07805785e-03]
 [ 8.30221019e-01  1.69778985e-01]
 [ 1.00671022e+00 -6.71022794e-03]
 [ 3.89779671e-01  6.10220311e-01]
 [ 6.73800337e-01  3.26199635e-01]
 [ 5.85250501e-01  4.14749503e-01]
 [ 6.57591523e-01  3.42408626e-01]
 [ 1.49921092e-01  8.50078905e-01]
 [ 6.95275184e-01  3.04724821e-01]
 [ 4.23636382e-01  5.76363630e-01]
 [ 5.58539102e-01  4.41460849e-01]
 [ 8.62590229e-02  9.13740985e-01]
 [ 8.39118218e-01  1.60881776e-01]
 [ 7.90024766e-01  2.09975172e-01]
 [-3.84163061e-01  1.38416301e+00]
 [ 2.66428080e-01  7.33571943e-01]
 [ 4.62037309e-01  5.37962709e-01]
 [ 9.64070855e-01  3.59291421e-02]
 [ 5.03702734e-01  4.96297230e-01]
 [ 1.33504324e+00 -3.35043015e-01]
 [ 2.65889466e-01  7.34110666e-01]
 [-3.30472333e-01  1.33047226e+00]
 [ 3.11784295e-01  6.88215679e-01]
 [ 6.35246969e-01  3.64752922e-01]
 [ 3.64969294e-01  6.35030745e-01]
 [ 8.86026539e-01  1.13973468e-01]
 [ 5.85302094e-01  4.14697966e-01]
 [ 7.27407987e-01  2.72592137e-01]
 [ 2.10688686e-01  7.89311340e-01]
 [ 3.79716060e-01  6.20283938e-01]
 [ 1.96599382e-01  8.03400541e-01]
 [ 1.03695693e+00 -3.69568782e-02]
 [ 8.04271509e-01  1.95728393e-01]
 [ 8.42424684e-01  1.57575342e-01]
 [ 8.36189186e-01  1.63810748e-01]
 [ 5.79521519e-01  4.20478472e-01]
 [-2.67473904e-01  1.26747395e+00]
 [ 9.51397774e-01  4.86022999e-02]
 [ 3.28726148e-01  6.71273846e-01]
 [ 7.50190206e-01  2.49809763e-01]
 [ 8.34833533e-01  1.65166518e-01]
 [ 2.09112733e-01  7.90887320e-01]
 [ 5.00984761e-01  4.99015263e-01]
 [ 6.97015597e-01  3.02984310e-01]
 [ 3.79230776e-01  6.20769241e-01]
 [-1.63856922e-01  1.16385701e+00]
 [ 8.63027936e-01  1.36971982e-01]
 [ 1.46667444e-01  8.53332488e-01]
 [-4.96389554e-01  1.49638974e+00]
 [ 3.72118758e-01  6.27881275e-01]
 [ 8.28570093e-01  1.71429857e-01]
 [ 7.22937850e-01  2.77062067e-01]
 [ 1.00622398e+00 -6.22390417e-03]
 [ 8.17766893e-02  9.18223125e-01]
 [ 4.65996494e-01  5.34003594e-01]
 [ 6.49903650e-01  3.50096394e-01]
 [ 5.50173751e-01  4.49826269e-01]
 [ 4.30016961e-01  5.69983068e-01]
 [ 6.13227022e-01  3.86773008e-01]
 [-3.16261709e-01  1.31626161e+00]
 [ 1.24118842e-01  8.75881182e-01]
 [ 6.74486038e-01  3.25513930e-01]
 [ 2.51191112e-01  7.48808758e-01]
 [ 4.65070625e-01  5.34929444e-01]
 [ 5.80692852e-01  4.19307127e-01]
 [ 5.81639596e-02  9.41836083e-01]
 [-6.10741762e-02  1.06107418e+00]
 [ 6.03239367e-01  3.96760619e-01]
 [ 3.17528775e-01  6.82471155e-01]
 [-4.25988154e-01  1.42598810e+00]
 [ 6.17410646e-01  3.82589315e-01]
