[[ 6.69351419e-01  3.30648545e-01]
 [ 5.46508028e-01  4.53491956e-01]
 [ 7.62770550e-01  2.37229434e-01]
 [ 6.33713053e-01  3.66287098e-01]
 [ 3.63454704e-01  6.36545257e-01]
 [ 5.10489232e-01  4.89510741e-01]
 [ 8.48828290e-01  1.51171703e-01]
 [ 3.36302593e-01  6.63697438e-01]
 [-4.17236138e-02  1.04172364e+00]
 [ 6.13038712e-01  3.86961332e-01]
 [ 7.61409819e-01  2.38590167e-01]
 [ 7.33446233e-01  2.66553649e-01]
 [ 5.22764927e-01  4.77235051e-01]
 [-1.45883461e-01  1.14588350e+00]
 [ 3.64220295e-01  6.35779745e-01]
 [ 8.16291251e-01  1.83708787e-01]
 [ 1.59849394e-01  8.40150672e-01]
 [ 1.07152246e+00 -7.15225087e-02]
 [-3.72562084e-01  1.37256217e+00]
 [ 5.78536750e-01  4.21463195e-01]
 [ 3.82993293e-01  6.17006684e-01]
 [ 1.34975795e-01  8.65024222e-01]
 [ 8.43187717e-01  1.56812402e-01]
 [ 3.94631652e-02  9.60536802e-01]
 [ 3.32167916e-01  6.67832188e-01]
 [ 8.46753085e-01  1.53246958e-01]
 [ 6.86304082e-01  3.13695945e-01]
 [ 6.30641500e-01  3.69358721e-01]
 [ 1.42857497e-01  8.57142499e-01]
 [-7.91648994e-02  1.07916498e+00]
 [ 6.04713602e-01  3.95286403e-01]
 [ 4.30711679e-01  5.69288279e-01]
 [ 5.87066759e-01  4.12933223e-01]
 [ 5.92053446e-01  4.07946535e-01]
 [ 2.63416860e-01  7.36583253e-01]
 [ 6.52858134e-01  3.47141845e-01]
 [ 1.13760044e-01  8.86240038e-01]
 [ 5.37614381e-01  4.62385676e-01]
 [ 6.82680879e-01  3.17319317e-01]
 [ 1.26548258e-01  8.73451688e-01]
 [ 7.51569834e-01  2.48430154e-01]
 [ 4.34003290e-01  5.65996676e-01]
 [-1.08589006e-01  1.10858901e+00]
 [ 6.89183009e-01  3.10817002e-01]
 [ 2.01533949e-02  9.79846489e-01]
 [ 2.40004384e-01  7.59995595e-01]
 [ 1.99568674e-02  9.80043077e-01]
 [ 5.19263206e-01  4.80736806e-01]
 [-9.67216719e-03  1.00967217e+00]
 [ 7.42334540e-01  2.57665477e-01]
 [-1.77885768e-02  1.01778859e+00]
 [ 6.78905415e-01  3.21094686e-01]
 [ 8.04783668e-01  1.95216275e-01]
 [ 6.13489485e-01  3.86510651e-01]
 [ 7.39310256e-01  2.60689736e-01]
 [ 1.56694688e-01  8.43305181e-01]
 [ 5.88998605e-01  4.11001365e-01]
 [ 9.04501797e-01  9.54981744e-02]
 [ 4.26760571e-03  9.95732459e-01]
 [ 8.20878622e-01  1.79121374e-01]
 [ 2.72877843e-01  7.27122240e-01]
 [ 3.05963922e-01  6.94036128e-01]
 [ 4.01845280e-01  5.98154747e-01]
 [ 4.07075626e-01  5.92924389e-01]
 [ 2.44594672e-01  7.55405345e-01]
 [ 5.31535452e-01  4.68464609e-01]
 [ 8.42695572e-02  9.15730547e-01]
 [-2.34727909e-02  1.02347282e+00]
 [ 6.81090180e-01  3.18909857e-01]
 [ 6.45397139e-01  3.54602835e-01]
 [ 7.70477784e-01  2.29522210e-01]
 [ 3.28914760e-01  6.71085190e-01]
 [ 6.69971082e-01  3.30028963e-01]
 [ 1.86121088e-01  8.13878902e-01]
 [ 2.49379025e-02  9.75062192e-01]
 [ 8.49665060e-01  1.50335010e-01]
 [ 1.09523103e+00 -9.52309942e-02]
 [ 6.20069729e-01  3.79930369e-01]
 [ 8.84808876e-02  9.11519164e-01]
 [ 7.75974037e-01  2.24026127e-01]
 [-1.34216798e-01  1.13421671e+00]
 [ 6.99197096e-02  9.30080333e-01]
 [ 5.42903909e-01  4.57096063e-01]
 [ 3.13541328e-01  6.86458642e-01]
 [ 6.15808976e-01  3.84191037e-01]
 [ 7.10997064e-01  2.89002910e-01]
 [ 1.72829191e-01  8.27170828e-01]
 [ 8.47666880e-01  1.52332918e-01]
 [ 6.80886342e-01  3.19113655e-01]
 [ 8.79176334e-01  1.20823651e-01]
 [ 6.20940429e-02  9.37905963e-01]
 [ 3.98427386e-01  6.01572536e-01]
 [ 4.13977997e-01  5.86022046e-01]
 [ 6.19898811e-01  3.80101226e-01]
 [ 6.34471424e-01  3.65528570e-01]
 [ 4.71138567e-01  5.28861302e-01]
 [ 6.73311327e-01  3.26688696e-01]
 [ 5.97786534e-01  4.02213490e-01]
 [ 7.34360806e-01  2.65639183e-01]
 [ 6.30941529e-01  3.69058448e-01]
 [ 1.16239947e+00 -1.62399392e-01]
 [ 6.92613700e-01  3.07386320e-01]
 [ 5.62199677e-03  9.94378038e-01]
 [ 1.11891573e+00 -1.18915711e-01]
 [ 2.05454253e-01  7.94545773e-01]
 [ 5.26213179e-01  4.73786831e-01]
 [ 9.48423663e-01  5.15762497e-02]
 [ 3.57104791e-01  6.42895139e-01]
 [ 9.07315154e-01  9.26848174e-02]
 [ 1.01142582e+00 -1.14258974e-02]
 [ 2.75231086e-01  7.24768963e-01]
 [-2.02248318e-01  1.20224852e+00]
 [ 3.85308774e-01  6.14691455e-01]
 [ 2.51374857e-01  7.48625127e-01]
 [ 7.33536330e-01  2.66463557e-01]
 [ 6.95600107e-01  3.04399923e-01]
 [ 5.42745243e-01  4.57254715e-01]
 [ 1.80358077e-01  8.19641907e-01]
 [ 7.31397353e-01  2.68602629e-01]
 [ 3.77778461e-01  6.22221346e-01]
 [ 5.74768003e-01  4.25231925e-01]
 [ 6.48518489e-01  3.51481521e-01]
 [ 7.88333795e-01  2.11666182e-01]
 [ 5.87780104e-01  4.12219866e-01]
 [ 1.76765101e-01  8.23234924e-01]
 [ 1.82180255e-02  9.81781914e-01]
 [ 1.50347891e-01  8.49652081e-01]
 [-1.25929067e-01  1.12592896e+00]
 [ 2.43928149e-01  7.56071776e-01]
 [ 9.20810488e-02  9.07918911e-01]
 [-3.19372931e-02  1.03193723e+00]
