[[ 9.92014249e-01  7.99562626e-03]
 [ 3.40987809e-01  6.59029946e-01]
 [ 7.41560895e-01  2.58452764e-01]
 [ 1.83818859e-01  8.16216331e-01]
 [-1.05655674e-01  1.10560719e+00]
 [ 8.56952703e-01  1.43053877e-01]
 [ 8.84944074e-02  9.11460339e-01]
 [ 2.06067510e-01  7.93965221e-01]
 [ 4.40889635e-01  5.59070532e-01]
 [ 3.92427674e-01  6.07551052e-01]
 [ 7.81094662e-01  2.18875286e-01]
 [ 8.28918396e-01  1.71083787e-01]
 [ 4.96086780e-01  5.03940763e-01]
 [ 6.61772781e-01  3.38215821e-01]
 [ 6.57680885e-01  3.42349669e-01]
 [ 4.77530693e-01  5.22490250e-01]
 [ 6.47306998e-01  3.52701391e-01]
 [ 5.46734175e-01  4.53257546e-01]
 [ 8.01809253e-01  1.98194307e-01]
 [-2.36101049e-01  1.23613126e+00]
 [ 1.22079593e+00 -2.20815480e-01]
 [ 2.14650127e-01  7.85346961e-01]
 [ 1.39153159e-01  8.60924953e-01]
 [ 7.27410658e-01  2.72580018e-01]
 [ 1.20276345e-01  8.79670069e-01]
 [ 6.29405338e-02  9.37023363e-01]
 [-1.71607457e-01  1.17164488e+00]
 [ 5.54262123e-01  4.45723805e-01]
 [ 4.13056091e-01  5.86990808e-01]
 [ 7.40398502e-01  2.59585052e-01]
 [ 4.83799237e-01  5.16209778e-01]
 [ 8.99931752e-01  1.00075632e-01]
 [ 2.56869821e-02  9.74302939e-01]
 [ 3.34240596e-01  6.65716195e-01]
 [ 3.14561517e-01  6.85471730e-01]
 [ 1.03996301e-01  8.96010307e-01]
 [ 9.83205459e-02  9.01542332e-01]
 [ 5.78962148e-01  4.21045082e-01]
 [ 1.32497295e-01  8.67494071e-01]
 [ 3.76776368e-01  6.23270839e-01]
 [ 4.27616974e-01  5.72384122e-01]
 [ 4.51074829e-01  5.48910782e-01]
 [ 7.34169672e-01  2.65829160e-01]
 [ 5.32228910e-01  4.67768965e-01]
 [ 5.54170605e-01  4.45871891e-01]
 [ 5.45072629e-01  4.54937104e-01]
 [-5.16080451e-02  1.05154360e+00]
 [-1.62212033e-03  1.00158921e+00]
 [ 8.83513437e-01  1.16503232e-01]
 [ 9.13918790e-01  8.59411097e-02]
 [ 1.31713431e-01  8.68338825e-01]
 [ 7.00338474e-01  2.99678226e-01]
 [ 9.90180760e-01  9.91434615e-03]
 [ 7.65285473e-01  2.34707537e-01]
 [ 2.46569795e-01  7.53430376e-01]
 [ 8.94100523e-01  1.05895883e-01]
 [ 4.28228693e-01  5.71746277e-01]
 [ 2.20608104e-01  7.79404596e-01]
 [ 7.71435572e-01  2.28585174e-01]
 [ 7.98584204e-01  2.01425017e-01]
 [ 1.49610544e-01  8.50401849e-01]
 [-7.70647753e-02  1.07714981e+00]
 [-6.47414664e-02  1.06481227e+00]
 [ 1.95216181e-01  8.04748834e-01]
 [ 4.49884201e-01  5.50102379e-01]
 [ 7.86310511e-01  2.13664924e-01]
 [ 8.59357012e-01  1.40635437e-01]
 [ 5.75885742e-02  9.42338691e-01]
 [ 3.56179225e-02  9.64347569e-01]
 [ 4.55616822e-01  5.44337343e-01]
 [ 2.80980106e-01  7.19019913e-01]
 [ 8.19922421e-01  1.80090853e-01]
 [ 5.27400082e-01  4.72567678e-01]
 [ 7.51471213e-01  2.48491340e-01]
 [ 7.67680044e-01  2.32296661e-01]
 [ 7.32698691e-02  9.26833664e-01]
 [ 6.66818092e-01  3.33234387e-01]
 [-4.40491514e-02  1.04406948e+00]
 [ 4.06964129e-01  5.93006994e-01]
 [ 6.71350977e-01  3.28697150e-01]
 [ 7.31409995e-01  2.68602128e-01]
 [-3.18730869e-01  1.31873416e+00]
 [ 6.45315675e-01  3.54674427e-01]
 [ 2.55029125e-01  7.44975571e-01]
 [ 6.97054460e-01  3.02927568e-01]
 [-7.49465635e-02  1.07485188e+00]
 [-8.26833011e-02  1.08267951e+00]
 [ 7.95422262e-01  2.04544045e-01]
 [ 6.31333754e-01  3.68663136e-01]
 [ 6.96239348e-01  3.03765851e-01]
 [ 7.34887983e-01  2.65147985e-01]
 [ 3.38757383e-01  6.61216647e-01]
 [ 1.53828074e-01  8.46201713e-01]
 [ 7.97252473e-01  2.02731619e-01]
 [ 4.56898901e-01  5.43129479e-01]
 [-1.76460517e-01  1.17636591e+00]
 [-2.81967410e-02  1.02820104e+00]
 [-2.06617292e-01  1.20668745e+00]
 [-1.89366589e-01  1.18930590e+00]
 [ 3.00106066e-01  6.99865349e-01]
 [ 6.52255010e-01  3.47747528e-01]
 [ 9.12994402e-01  8.70350496e-02]
 [ 4.53465881e-01  5.46537687e-01]
 [ 3.77024914e-03  9.96239760e-01]
 [ 3.05954144e-01  6.94085198e-01]
 [ 5.60215575e-01  4.39678828e-01]
 [ 5.54213553e-01  4.45792295e-01]
 [ 8.23351223e-01  1.76670998e-01]
 [ 4.74971005e-01  5.25016723e-01]
 [ 4.99749985e-01  5.00239119e-01]
 [ 9.18419995e-01  8.16427124e-02]
 [-1.54488845e-01  1.15450596e+00]
 [ 8.61286706e-01  1.38684201e-01]
 [ 9.15997309e-01  8.39824634e-02]
 [ 4.65642578e-01  5.34330353e-01]
 [ 7.80985473e-01  2.19013479e-01]
 [ 1.26878680e-01  8.73094203e-01]
 [ 1.09093294e-01  8.90955591e-01]
 [-7.65046799e-02  1.07655275e+00]
 [ 3.77287457e-01  6.22716921e-01]
 [ 6.98826258e-01  3.01188957e-01]
 [ 2.94952708e-01  7.05009137e-01]
 [-3.85253296e-02  1.03850860e+00]
 [ 6.58058647e-01  3.41961640e-01]
 [ 5.60874279e-01  4.39096070e-01]
 [ 9.31877713e-01  6.80518604e-02]
 [ 5.68826494e-01  4.31167572e-01]
 [ 3.92758463e-01  6.07205167e-01]
 [ 6.32834075e-01  3.67152624e-01]
 [ 7.37575910e-01  2.62453950e-01]
 [ 8.76739833e-01  1.23202538e-01]
 [ 3.12222721e-01  6.87757894e-01]
 [ 5.55872894e-01  4.44132198e-01]
