[[ 5.08046301e-01  4.91953726e-01]
 [ 4.55111190e-01  5.44888864e-01]
 [ 4.31801813e-01  5.68198174e-01]
 [ 1.35550012e-01  8.64450094e-01]
 [ 8.63917937e-01  1.36082119e-01]
 [-1.65144190e-01  1.16514416e+00]
 [ 6.91386438e-02  9.30861368e-01]
 [ 4.62617825e-01  5.37382222e-01]
 [ 8.36098415e-01  1.63901510e-01]
 [ 7.65565884e-01  2.34434112e-01]
 [ 6.07123498e-01  3.92876495e-01]
 [-4.71516837e-02  1.04715166e+00]
 [-8.86168320e-02  1.08861686e+00]
 [ 5.51688510e-01  4.48311498e-01]
 [ 6.48812515e-01  3.51187465e-01]
 [ 1.12093286e+00 -1.20932688e-01]
 [ 3.22466818e-01  6.77533000e-01]
 [ 7.05741179e-01  2.94258805e-01]
 [ 1.12363377e+00 -1.23633723e-01]
 [ 5.95655162e-01  4.04344877e-01]
 [ 6.72182811e-01  3.27817152e-01]
 [-4.32074140e-02  1.04320740e+00]
 [ 7.42296573e-01  2.57703433e-01]
 [ 5.31399679e-01  4.68600302e-01]
 [ 3.78761550e-01  6.21238550e-01]
 [ 5.94721221e-01  4.05278728e-01]
 [ 9.27498028e-01  7.25019414e-02]
 [ 1.75595368e-01  8.24404677e-01]
 [ 1.14502058e-01  8.85497904e-01]
 [ 4.96773646e-01  5.03226401e-01]
 [ 5.01894704e-01  4.98105326e-01]
 [ 5.32650234e-01  4.67349823e-01]
 [ 6.16702503e-01  3.83297530e-01]
 [ 9.45254849e-01  5.47450596e-02]
 [ 6.42641611e-03  9.93573489e-01]
 [ 5.81088350e-01  4.18911648e-01]
 [ 6.65738733e-01  3.34261253e-01]
 [ 5.51413133e-01  4.48586922e-01]
 [ 6.53314590e-01  3.46685464e-01]
 [ 8.40740153e-01  1.59259886e-01]
 [-2.62519614e-01  1.26251936e+00]
 [ 7.36135631e-01  2.63864424e-01]
 [-3.33199576e-01  1.33319956e+00]
 [ 5.62169465e-01  4.37830539e-01]
 [ 2.40016181e-01  7.59983804e-01]
 [ 7.37607578e-01  2.62392426e-01]
 [ 5.88221455e-01  4.11778620e-01]
 [ 7.54351694e-01  2.45648304e-01]
 [ 8.07510862e-01  1.92489221e-01]
 [ 3.87414279e-01  6.12585712e-01]
 [-6.23897641e-01  1.62389779e+00]
 [ 1.21309777e-01  8.78690183e-01]
 [ 9.66811040e-01  3.31888753e-02]
 [ 9.00092377e-01  9.99076157e-02]
 [ 2.38802888e-01  7.61197115e-01]
 [ 1.11114071e+00 -1.11140767e-01]
 [ 1.02499532e-01  8.97500469e-01]
 [ 3.74772168e-01  6.25227801e-01]
 [ 1.50763105e-01  8.49236760e-01]
 [ 4.18677027e-01  5.81322973e-01]
 [ 3.93612817e-01  6.06387151e-01]
 [ 1.82387000e-01  8.17613051e-01]
 [ 1.08030643e+00 -8.03066250e-02]
 [ 3.90382855e-01  6.09617063e-01]
 [ 8.30958509e-01  1.69041441e-01]
 [ 5.51337641e-01  4.48662386e-01]
 [ 8.09002055e-01  1.90998030e-01]
 [ 2.01446477e-01  7.98553464e-01]
 [ 6.57819409e-01  3.42180493e-01]
 [ 7.89644085e-01  2.10355922e-01]
 [ 7.72100289e-01  2.27899759e-01]
 [ 3.51951895e-01  6.48048082e-01]
 [-1.10577028e-01  1.11057693e+00]
 [ 6.13372425e-01  3.86627539e-01]
 [-2.43214556e-01  1.24321453e+00]
 [ 7.90189851e-01  2.09810193e-01]
 [ 1.15184672e+00 -1.51846713e-01]
 [ 7.76747881e-01  2.23252148e-01]
 [ 3.78943193e-01  6.21056895e-01]
 [ 4.58674315e-01  5.41325675e-01]
 [ 7.32871972e-01  2.67128025e-01]
 [ 7.28076923e-01  2.71923097e-01]
 [-4.22452248e-04  1.00042250e+00]
 [ 6.26987982e-01  3.73011963e-01]
 [-1.56907468e-01  1.15690747e+00]
 [ 4.75602603e-02  9.52439821e-01]
 [ 8.73954793e-01  1.26045266e-01]
 [ 9.84125860e-01  1.58741700e-02]
 [-1.22075738e-01  1.12207542e+00]
 [ 6.51239705e-01  3.48760276e-01]
 [ 6.57302826e-01  3.42697048e-01]
 [ 1.98092083e-01  8.01907897e-01]
 [-4.24440318e-01  1.42444033e+00]
 [ 5.11130507e-01  4.88869423e-01]
 [ 2.08056459e-01  7.91943615e-01]
 [ 8.06682776e-01  1.93317210e-01]
 [ 9.54188957e-01  4.58110921e-02]
 [ 5.04114530e-01  4.95885508e-01]
 [ 2.75199453e-01  7.24800538e-01]
 [ 7.48977354e-02  9.25102323e-01]
 [ 3.60121553e-01  6.39878536e-01]
 [ 9.30709629e-01  6.92903681e-02]
 [ 9.93279469e-01  6.72046611e-03]
 [ 1.58813696e-01  8.41186321e-01]
 [ 4.14960620e-01  5.85039396e-01]
 [-1.99349463e-01  1.19934948e+00]
 [ 7.22623146e-02  9.27737677e-01]
 [ 6.57267552e-01  3.42732398e-01]
 [ 3.78271943e-01  6.21728003e-01]
 [ 5.20303832e-01  4.79696184e-01]
 [ 7.73665983e-01  2.26333990e-01]
 [-2.08078136e-01  1.20807807e+00]
 [-1.74367432e-01  1.17436748e+00]
 [ 2.38411300e-01  7.61588673e-01]
 [ 5.34544074e-01  4.65455890e-01]
 [ 8.02082296e-01  1.97917770e-01]
 [ 5.26567633e-01  4.73432474e-01]
 [ 4.39936979e-01  5.60063000e-01]
 [ 3.60809378e-01  6.39190580e-01]
 [ 6.55121039e-01  3.44878940e-01]
 [ 6.63679146e-01  3.36320777e-01]
 [ 6.75071513e-01  3.24928429e-01]
 [-9.32296626e-02  1.09322968e+00]
 [ 4.63177570e-01  5.36822450e-01]
 [-4.53856470e-02  1.04538588e+00]
 [ 3.90650104e-01  6.09349906e-01]
 [ 5.48565809e-01  4.51434232e-01]
 [ 6.92645351e-01  3.07354764e-01]
 [ 7.22965473e-01  2.77034511e-01]
 [ 5.92889851e-01  4.07110170e-01]
 [ 6.79736469e-01  3.20263613e-01]
 [ 2.76844736e-01  7.23155364e-01]
 [ 2.37521999e-01  7.62478050e-01]
 [-7.60659805e-01  1.76065983e+00]
 [ 4.33809095e-01  5.66190889e-01]
 [ 4.64840210e-01  5.35159804e-01]
 [ 6.13185094e-01  3.86814897e-01]
 [ 8.80767161e-01  1.19232862e-01]
 [ 3.88497171e-02  9.61150185e-01]
 [ 7.98561566e-01  2.01438400e-01]
 [ 5.64594008e-01  4.35406041e-01]
 [ 7.44809410e-01  2.55190700e-01]
 [ 3.85908734e-01  6.14091315e-01]
 [ 3.44643690e-02  9.65535747e-01]
 [ 9.24212841e-01  7.57872256e-02]
 [ 3.79359986e-01  6.20640030e-01]
 [ 3.45892737e-01  6.54107279e-01]
 [ 5.38353035e-01  4.61646942e-01]
 [ 2.90848554e-01  7.09151505e-01]
 [ 7.68681128e-01  2.31318893e-01]
 [ 2.49940447e-01  7.50059464e-01]
 [ 2.95298379e-01  7.04701543e-01]
 [ 8.47635951e-01  1.52364022e-01]
 [ 3.67260213e-01  6.32739840e-01]
 [ 8.49323853e-01  1.50676096e-01]
 [ 6.30904341e-01  3.69095673e-01]
 [ 3.85714996e-01  6.14284981e-01]
 [ 8.08213621e-01  1.91786244e-01]
 [ 5.86030319e-01  4.13969648e-01]
 [ 2.12733252e-01  7.87266701e-01]
 [ 2.25964772e-01  7.74035194e-01]
 [ 3.01082938e-01  6.98917061e-01]
