[[ 9.05595127e-01  9.43835208e-02]
 [ 6.75491277e-01  3.24528749e-01]
 [ 4.57701964e-01  5.42197729e-01]
 [ 3.88130301e-01  6.11874605e-01]
 [ 8.05918798e-01  1.94081488e-01]
 [ 5.79142488e-01  4.20883834e-01]
 [ 6.66146441e-02  9.33301887e-01]
 [ 8.13004183e-01  1.87039092e-01]
 [ 4.92277862e-01  5.07727166e-01]
 [ 7.34099314e-01  2.65897634e-01]
 [ 6.44496343e-01  3.55536353e-01]
 [ 5.24596643e-01  4.75381262e-01]
 [ 2.78252112e-01  7.21734076e-01]
 [-9.46839868e-02  1.09464519e+00]
 [ 8.58107010e-01  1.41889999e-01]
 [ 9.79302100e-01  2.07125999e-02]
 [ 5.08197469e-01  4.91813914e-01]
 [ 8.46797092e-01  1.53207894e-01]
 [ 2.73564770e-01  7.26438562e-01]
 [ 7.08041239e-01  2.91975472e-01]
 [ 5.70523650e-01  4.29495344e-01]
 [ 6.28741128e-01  3.71288908e-01]
 [ 4.55005463e-02  9.54457404e-01]
 [ 8.20129381e-01  1.79865657e-01]
 [ 4.29618376e-01  5.70383463e-01]
 [ 1.00325955e+00 -3.30205659e-03]
 [ 3.02014373e-01  6.97918354e-01]
 [ 5.54482716e-01  4.45519660e-01]
 [ 5.05855302e-01  4.94164973e-01]
 [ 5.60830567e-01  4.39205357e-01]
 [ 1.70973920e-01  8.29065632e-01]
 [ 9.33979999e-01  6.60485219e-02]
 [ 2.05897071e-01  7.94007289e-01]
 [ 4.24242454e-01  5.75765301e-01]
 [ 6.33834613e-01  3.66158779e-01]
 [ 7.60715032e-01  2.39309961e-01]
 [ 6.87630759e-01  3.12372821e-01]
 [-1.35466591e-01  1.13538160e+00]
 [-3.26664047e-01  1.32665146e+00]
 [-3.08865798e-02  1.03089959e+00]
 [-4.00172165e-02  1.03992283e+00]
 [ 8.41069710e-01  1.58883226e-01]
 [ 3.87778681e-01  6.12245392e-01]
 [ 7.45737870e-01  2.54254836e-01]
 [-1.32568250e-01  1.13258358e+00]
 [ 8.91582136e-01  1.08407453e-01]
 [ 9.98987927e-01  1.07301313e-03]
 [ 7.64824815e-01  2.35196710e-01]
 [ 5.13972127e-01  4.86049765e-01]
 [ 6.36995703e-01  3.63043047e-01]
 [ 4.44955848e-01  5.55076928e-01]
 [ 7.49311813e-02  9.25054507e-01]
 [-2.30159697e-01  1.23013568e+00]
 [ 8.55382527e-01  1.44711856e-01]
 [ 6.52777016e-01  3.47208450e-01]
 [ 5.30281770e-01  4.69716307e-01]
 [ 5.55849912e-01  4.44157838e-01]
 [ 5.14449376e-01  4.85578968e-01]
 [ 1.33206665e-01  8.66786470e-01]
 [-1.17652422e-01  1.11763452e+00]
 [ 7.98491272e-02  9.20145557e-01]
 [ 1.03305557e+00 -3.31145562e-02]
 [-1.02273242e-01  1.10227685e+00]
 [ 1.25582187e+00 -2.55793528e-01]
 [ 5.34792161e-01  4.65202034e-01]
 [ 6.59219903e-01  3.40783043e-01]
 [-6.62971509e-02  1.06625867e+00]
 [ 6.90577400e-01  3.09437345e-01]
 [ 5.81082422e-01  4.18902214e-01]
 [ 7.50774722e-01  2.49213748e-01]
 [ 6.95921699e-01  3.04045397e-01]
 [ 7.64795549e-01  2.35194798e-01]
 [ 6.22522667e-01  3.77494962e-01]
 [ 3.39488922e-01  6.60516279e-01]
 [ 8.03202953e-01  1.96767125e-01]
 [ 6.58164468e-01  3.41847128e-01]
 [ 5.18092720e-01  4.81906173e-01]
 [ 9.01232108e-01  9.87970519e-02]
 [-3.12443610e-01  1.31246332e+00]
 [ 7.77910741e-01  2.22069462e-01]
 [ 7.38555400e-01  2.61442802e-01]
 [ 3.44408519e-01  6.55607470e-01]
 [ 6.79160524e-01  3.20819422e-01]
 [ 5.54559509e-01  4.45442864e-01]
 [ 9.13771463e-01  8.61773347e-02]
 [ 5.07294483e-01  4.92764241e-01]
 [ 3.34518413e-01  6.65456030e-01]
 [ 7.60780225e-01  2.39200680e-01]
 [ 1.20607591e-01  8.79390196e-01]
 [ 7.75916903e-02  9.22374975e-01]
 [ 5.13882967e-01  4.86100335e-01]
 [ 5.49590322e-01  4.50378728e-01]
 [-1.22883708e-01  1.12295032e+00]
 [ 6.48106339e-01  3.51881220e-01]
 [ 5.83909117e-01  4.16108300e-01]
 [ 4.68787577e-01  5.31216924e-01]
 [ 6.05475515e-01  3.94549160e-01]
 [ 5.07735636e-01  4.92265229e-01]
 [ 1.46831500e-01  8.53203531e-01]
 [ 5.66064697e-01  4.33903474e-01]
 [ 4.30557119e-01  5.69447302e-01]
 [ 3.67517860e-01  6.32501241e-01]
 [ 8.10549091e-01  1.89458036e-01]
 [ 1.05657959e-01  8.94348929e-01]
 [ 1.80914532e-01  8.19111285e-01]
 [ 8.78479877e-01  1.21372289e-01]
 [ 2.51448714e-01  7.48558364e-01]
 [ 1.24962673e+00 -2.49678479e-01]
 [ 2.42982799e-01  7.57023047e-01]
 [ 7.42023528e-02  9.25698017e-01]
 [ 6.87274087e-01  3.12708897e-01]
 [ 9.23546915e-01  7.64601367e-02]
 [ 8.20463748e-01  1.79559317e-01]
 [ 6.69692363e-01  3.30275282e-01]
 [ 5.20355924e-01  4.79596408e-01]
 [ 2.01156703e-01  7.98856707e-01]
 [ 6.94906807e-01  3.05077133e-01]
 [-9.83784905e-02  1.09840574e+00]
 [-1.97614699e-01  1.19759350e+00]
 [ 8.78332555e-01  1.21689776e-01]
 [ 5.88446432e-01  4.11514579e-01]
 [ 2.16917148e-01  7.83132894e-01]
 [ 6.93072932e-01  3.06905963e-01]
 [ 3.21836102e-01  6.78122568e-01]
 [ 8.46719125e-01  1.53249977e-01]
 [ 2.52867532e-01  7.47126766e-01]
 [ 5.82105203e-01  4.17891914e-01]
 [ 1.07502023e-01  8.92476658e-01]
 [ 5.54966739e-02  9.44522685e-01]
 [ 6.62531200e-01  3.37457984e-01]
 [-6.46184321e-02  1.06464253e+00]
 [ 1.06296545e+00 -6.29805472e-02]
 [ 3.53116976e-01  6.46873978e-01]
 [ 5.66238327e-01  4.33784430e-01]
 [ 3.83296923e-01  6.16809065e-01]
 [ 2.37665575e-01  7.62339579e-01]
 [ 6.96229469e-01  3.03761829e-01]
 [ 8.77573838e-01  1.22430602e-01]
 [ 7.40824875e-01  2.59146518e-01]
 [ 4.59992948e-01  5.39942527e-01]
 [ 4.84368551e-01  5.15667668e-01]
 [ 3.30804625e-01  6.69182615e-01]
 [ 1.03135922e+00 -3.13337075e-02]
 [ 6.83529871e-01  3.16434262e-01]
 [ 1.33649879e-01  8.66375057e-01]
 [ 7.29728639e-01  2.70260743e-01]
 [ 9.15924033e-01  8.40710710e-02]
 [ 4.94307877e-01  5.05690450e-01]
 [ 5.83972043e-01  4.16040911e-01]
 [ 8.89340319e-01  1.10697307e-01]
 [ 6.40303582e-01  3.59682042e-01]
 [ 1.65607118e-01  8.34432109e-01]
 [ 7.94198306e-01  2.05834534e-01]
 [ 5.47476729e-01  4.52602886e-01]
 [ 1.49419660e-01  8.50576855e-01]
