[[ 4.56792951e-01  5.43206692e-01]
 [ 4.32493329e-01  5.67505836e-01]
 [-2.56615400e-01  1.25661445e+00]
 [ 5.19193053e-01  4.80806470e-01]
 [ 6.38072252e-01  3.61926675e-01]
 [ 6.84738159e-01  3.15261602e-01]
 [ 1.01458549e-01  8.98542523e-01]
 [ 1.25510335e-01  8.74489784e-01]
 [ 6.06069565e-02  9.39392567e-01]
 [ 8.13062191e-01  1.86937690e-01]
 [ 1.02528322e+00 -2.52842903e-02]
 [-3.50724459e-02  1.03507221e+00]
 [ 6.10400558e-01  3.89599442e-01]
 [ 7.36688256e-01  2.63311267e-01]
 [ 1.07461238e+00 -7.46124983e-02]
 [ 3.97622585e-03  9.96023893e-01]
 [ 3.58774066e-01  6.41225934e-01]
 [ 1.64625883e-01  8.35373521e-01]
 [-3.84343863e-02  1.03843367e+00]
 [ 5.48400640e-01  4.51599121e-01]
 [ 1.39966965e-01  8.60033154e-01]
 [-1.30140781e-02  1.01301420e+00]
 [ 2.15594530e-01  7.84405708e-01]
 [ 2.07803965e-01  7.92195916e-01]
 [ 3.13259363e-02  9.68673944e-01]
 [ 6.24766827e-01  3.75234008e-01]
 [ 1.16400003e-01  8.83599281e-01]
 [ 1.30562663e+00 -3.05626988e-01]
 [ 4.43455219e-01  5.56545258e-01]
 [ 5.72160125e-01  4.27840948e-01]
 [ 7.28848696e-01  2.71149993e-01]
 [ 7.99806237e-01  2.00192928e-01]
 [ 8.35808516e-01  1.64192319e-01]
 [ 5.67916393e-01  4.32083964e-01]
 [ 5.39768934e-01  4.60231066e-01]
 [ 3.53459239e-01  6.46541238e-01]
 [ 4.62304235e-01  5.37695646e-01]
 [ 6.09332442e-01  3.90667200e-01]
 [ 8.10753703e-01  1.89247251e-01]
 [ 1.09691870e+00 -9.69190598e-02]
 [ 2.95370102e-01  7.04630017e-01]
 [-8.09850693e-02  1.08098543e+00]
 [ 5.02698421e-01  4.97301698e-01]
 [ 1.29737616e-01  8.70261908e-01]
 [ 5.20831347e-02  9.47917581e-01]
 [ 5.78263521e-01  4.21735406e-01]
 [ 8.51591349e-01  1.48408771e-01]
 [ 3.41591716e-01  6.58408165e-01]
 [ 4.50845242e-01  5.49154639e-01]
 [ 2.11191297e-01  7.88808346e-01]
 [ 5.33532262e-01  4.66467261e-01]
 [ 3.61414075e-01  6.38585567e-01]
 [ 3.59989285e-01  6.40010715e-01]
 [ 1.00517535e+00 -5.17570972e-03]
 [ 9.37561989e-01  6.24376535e-02]
 [ 1.84872270e-01  8.15127015e-01]
 [ 5.25963306e-01  4.74036813e-01]
 [ 5.09197235e-01  4.90802288e-01]
 [ 1.11020410e+00 -1.10203981e-01]
 [-7.61252642e-02  1.07612562e+00]
 [-6.62550926e-02  1.06625473e+00]
 [ 4.89771247e-01  5.10228515e-01]
 [ 5.15458226e-01  4.84541416e-01]
 [ 6.05710745e-02  9.39429522e-01]
 [ 9.43846822e-01  5.61524630e-02]
 [ 1.81748867e-02  9.81825709e-01]
 [ 7.95390129e-01  2.04610109e-01]
 [ 4.36495900e-01  5.63504457e-01]
 [ 3.92956734e-01  6.07043505e-01]
 [ 5.40469885e-01  4.59530711e-01]
 [ 5.80160260e-01  4.19839382e-01]
 [ 8.55486751e-01  1.44513369e-01]
 [ 9.31234956e-01  6.87651634e-02]
 [ 1.28071904e-01  8.71928692e-01]
 [ 7.96316385e-01  2.03683615e-01]
 [ 9.88373518e-01  1.16271973e-02]
 [ 4.39872742e-02  9.56012011e-01]
