[[ 6.27488549e-01  3.72512463e-01]
 [ 4.71378178e-01  5.28620436e-01]
 [ 5.88219194e-01  4.11777924e-01]
 [ 1.49567256e-01  8.50439301e-01]
 [ 7.13705282e-01  2.86294641e-01]
 [ 7.36514269e-01  2.63487634e-01]
 [ 6.62673780e-01  3.37326447e-01]
 [ 3.86570178e-01  6.13428001e-01]
 [-1.24769457e-01  1.12477850e+00]
 [ 5.20775336e-01  4.79224134e-01]
 [ 7.76668213e-01  2.23332967e-01]
 [-5.46586049e-02  1.05466064e+00]
 [ 5.73128981e-01  4.26870645e-01]
 [-8.13280675e-02  1.08132996e+00]
 [ 1.27695911e-01  8.72305863e-01]
 [ 9.44607834e-01  5.53918311e-02]
 [ 6.71942683e-01  3.28055701e-01]
 [ 4.27056557e-01  5.72940906e-01]
 [ 5.17697650e-01  4.82301430e-01]
 [ 7.52841337e-01  2.47158615e-01]
 [ 1.57476095e-01  8.42520726e-01]
 [ 2.11653699e-01  7.88344730e-01]
 [ 6.21558878e-01  3.78443212e-01]
 [ 8.25762682e-02  9.17425242e-01]
 [ 5.85070037e-01  4.14929673e-01]
 [ 2.75049727e-01  7.24950157e-01]
 [ 2.55033510e-01  7.44971044e-01]
 [ 6.40327636e-01  3.59674136e-01]
 [ 5.57633795e-01  4.42364056e-01]
 [ 6.29823853e-01  3.70177539e-01]
 [ 4.90421184e-01  5.09578410e-01]
 [ 6.36197713e-01  3.63803554e-01]
 [ 6.62448436e-01  3.37550577e-01]
 [ 6.10523646e-01  3.89473182e-01]
 [ 4.71939079e-01  5.28066660e-01]
 [ 1.69855283e-01  8.30145245e-01]
 [ 6.71568585e-01  3.28431088e-01]
 [ 6.59105484e-01  3.40895518e-01]
 [ 7.06093823e-01  2.93906736e-01]
 [ 2.64069010e-01  7.35929332e-01]
 [ 7.06221597e-01  2.93778531e-01]
 [-3.31669930e-01  1.33167120e+00]
 [ 6.51054388e-01  3.48947266e-01]
 [-1.17560009e-01  1.11756166e+00]
 [ 4.71938286e-01  5.28061251e-01]
 [ 7.26947867e-02  9.27302520e-01]
 [ 6.55443980e-01  3.44554070e-01]
 [ 5.03634579e-01  4.96366877e-01]
 [ 5.23823589e-01  4.76176902e-01]
 [ 6.69803276e-01  3.30195754e-01]
 [ 5.32895274e-01  4.67105864e-01]
 [ 5.50692627e-01  4.49305316e-01]
 [ 7.14319498e-01  2.85681396e-01]
 [ 1.97826176e-01  8.02175990e-01]
 [ 6.35951361e-01  3.64050070e-01]
 [-1.71343029e-01  1.17134183e+00]
 [ 6.10679649e-01  3.89319886e-01]
 [ 6.71099325e-01  3.28898731e-01]
 [-1.83920097e-01  1.18391789e+00]
 [ 4.45945088e-01  5.54053725e-01]
 [ 5.29048018e-01  4.70951328e-01]
 [ 2.34750161e-01  7.65249612e-01]
 [-2.14376323e-01  1.21437672e+00]
 [ 6.29604470e-01  3.70399001e-01]
 [ 6.49570553e-01  3.50432130e-01]
 [ 2.82499295e-01  7.17495637e-01]
 [ 6.20606683e-01  3.79394826e-01]
 [ 1.67444389e-01  8.32557431e-01]
 [ 8.83606517e-01  1.16394609e-01]
 [ 3.94787033e-01  6.05220527e-01]
 [ 6.14643529e-02  9.38533511e-01]
 [ 5.65288833e-01  4.34708099e-01]
 [-7.04646468e-02  1.07046712e+00]
 [ 6.89283018e-01  3.10712585e-01]
 [ 4.82436623e-01  5.17565699e-01]
 [ 7.53770802e-01  2.46230101e-01]
 [ 5.33094841e-01  4.66904915e-01]
 [ 7.68956173e-01  2.31044825e-01]
 [ 4.13474564e-01  5.86527242e-01]
 [-2.37993398e-01  1.23799394e+00]
 [ 7.22993900e-01  2.77005617e-01]
 [ 7.02875599e-01  2.97126693e-01]
 [ 8.46885834e-01  1.53114093e-01]
 [ 6.77372741e-01  3.22628100e-01]
 [-2.25344262e-01  1.22534399e+00]
 [ 6.96618066e-01  3.03381787e-01]
 [ 7.68032981e-01  2.31961625e-01]
 [ 5.66637732e-01  4.33359778e-01]
 [ 6.85272454e-01  3.14727413e-01]
 [ 1.57938380e-01  8.42061250e-01]
 [ 7.51033610e-01  2.48968059e-01]
 [-2.69417530e-01  1.26942475e+00]
 [ 5.84747297e-01  4.15254918e-01]
 [ 7.10478224e-01  2.89521098e-01]
 [ 8.29189059e-01  1.70812106e-01]
 [ 7.02925586e-01  2.97075847e-01]
 [ 5.95877847e-01  4.04121823e-01]
 [ 9.30329585e-02  9.06967772e-01]
 [ 5.78774666e-01  4.21225451e-01]
 [ 1.08279792e+00 -8.27911847e-02]
 [ 5.58498564e-01  4.41501682e-01]
 [ 3.49602974e-01  6.50396344e-01]
 [-3.70552901e-01  1.37056364e+00]
 [ 2.08348407e-01  7.91651569e-01]
 [ 7.81086473e-01  2.18913047e-01]
 [ 7.02106126e-01  2.97895858e-01]
 [ 2.50414638e-01  7.49585157e-01]
 [-5.15776790e-01  1.51577776e+00]
 [ 4.13985613e-01  5.86014847e-01]
 [ 5.60101957e-01  4.39898153e-01]
 [ 2.43501437e-01  7.56496971e-01]
 [ 2.40220863e-01  7.59780116e-01]
 [ 2.77378074e-01  7.22621420e-01]
 [ 6.98454772e-01  3.01546013e-01]
 [ 3.47131287e-01  6.52869024e-01]
 [ 2.61705809e-01  7.38294399e-01]
 [ 7.37598223e-01  2.62401064e-01]
 [-3.24016349e-02  1.03239556e+00]
 [ 4.89840600e-01  5.10158314e-01]
 [ 2.88723409e-01  7.11277136e-01]
 [ 3.54536341e-01  6.45462615e-01]
 [ 5.06393624e-01  4.93609326e-01]
 [ 6.75141950e-01  3.24856294e-01]
 [ 5.31026513e-01  4.68971481e-01]
 [ 4.73218969e-01  5.26782609e-01]
 [ 1.92097832e-01  8.07902164e-01]
 [ 4.95352341e-01  5.04647773e-01]
 [ 5.98324457e-01  4.01676175e-01]
 [ 4.28222572e-01  5.71776166e-01]
 [ 8.99044839e-01  1.00955425e-01]
 [ 4.77844366e-01  5.22156190e-01]
 [ 3.80590343e-01  6.19409642e-01]
 [-6.02249483e-01  1.60225584e+00]
 [ 5.03970772e-01  4.96029392e-01]
 [ 4.32738238e-01  5.67260837e-01]
 [ 4.05269523e-01  5.94733623e-01]
 [-7.57033879e-03  1.00756435e+00]
 [ 5.37587919e-01  4.62412938e-01]
 [ 5.65054306e-01  4.34945225e-01]
 [ 2.68374159e-01  7.31626409e-01]
 [ 6.48315475e-01  3.51683706e-01]
 [ 1.37818829e-01  8.62186109e-01]
 [ 6.79375598e-01  3.20623721e-01]
 [-1.30505177e-01  1.13050645e+00]
 [ 5.44939503e-01  4.55059740e-01]
 [ 6.60067389e-01  3.39932594e-01]
 [ 4.00202444e-01  5.99798568e-01]
 [-3.35979606e-02  1.03359858e+00]
 [ 5.93973525e-01  4.06025859e-01]
 [ 6.68311860e-01  3.31691110e-01]
 [ 9.35417063e-01  6.45818359e-02]
 [ 3.70425773e-01  6.29577798e-01]
 [ 5.71089620e-01  4.28910858e-01]
 [ 5.48605893e-01  4.51393898e-01]
 [ 6.51286518e-01  3.48710576e-01]
 [ 8.72300256e-01  1.27697448e-01]
 [ 4.41692875e-01  5.58308069e-01]
 [ 2.23789253e-01  7.76216460e-01]
 [ 6.60019606e-01  3.39979092e-01]
 [ 5.22875902e-01  4.77125788e-01]
 [ 7.05690481e-01  2.94310718e-01]
 [ 5.92558620e-01  4.07440246e-01]
 [ 7.48275671e-01  2.51725031e-01]
 [-5.07881728e-02  1.05078338e+00]
 [ 6.11367526e-01  3.88632957e-01]
 [ 6.85948751e-02  9.31402672e-01]
 [ 6.17582950e-01  3.82419777e-01]
 [ 1.62317685e-01  8.37682939e-01]
 [ 7.07960656e-01  2.92040737e-01]
 [ 1.96982706e-01  8.03018986e-01]
 [ 6.71033145e-01  3.28967376e-01]
 [ 6.08606096e-01  3.91393816e-01]
 [ 7.06299617e-01  2.93702020e-01]
 [ 7.42005687e-01  2.57993382e-01]
 [-1.89138569e-02  1.01890429e+00]
 [-3.44282800e-03  1.00343837e+00]
 [ 4.76123263e-01  5.23874415e-01]
 [ 4.95288031e-01  5.04721766e-01]
 [ 5.64866222e-01  4.35133737e-01]
 [ 8.38027107e-01  1.61972278e-01]
 [ 4.11600484e-01  5.88400513e-01]
 [ 7.70077813e-01  2.29920878e-01]
 [ 5.55587771e-01  4.44413937e-01]
 [ 7.65702193e-01  2.34299508e-01]
 [ 6.16070444e-01  3.83928724e-01]
 [-8.24395850e-02  1.08244178e+00]
 [ 8.58866497e-01  1.41134600e-01]
 [ 6.06146679e-01  3.93852955e-01]
 [ 4.22335614e-01  5.77667784e-01]
 [ 8.07685833e-01  1.92317867e-01]
 [ 5.25106920e-01  4.74896913e-01]
 [ 1.60697018e-01  8.39302655e-01]
 [ 6.11422872e-01  3.88577475e-01]
 [ 7.51884788e-01  2.48113904e-01]
 [-1.59333118e-01  1.15933254e+00]
 [ 5.87326914e-01  4.12674359e-01]
 [ 5.96852865e-01  4.03149431e-01]
 [ 4.86338972e-01  5.13659818e-01]
 [ 2.24159056e-01  7.75840375e-01]
 [ 4.67929825e-01  5.32072134e-01]
 [ 6.14475857e-01  3.85519191e-01]
 [ 5.63408530e-01  4.36590688e-01]
 [ 5.72452143e-01  4.27547721e-01]
 [ 3.24132293e-01  6.75867828e-01]
 [ 5.40476685e-01  4.59524174e-01]
 [ 5.32355806e-01  4.67642171e-01]
 [ 2.92414326e-01  7.07585263e-01]
 [ 6.85523342e-01  3.14477206e-01]
 [ 6.94249977e-01  3.05750988e-01]
 [ 1.03355042e-02  9.89664579e-01]
 [ 6.87035671e-01  3.12964590e-01]
 [ 1.07610835e-02  9.89246981e-01]
 [ 3.79995860e-01  6.20004225e-01]
 [ 9.69830228e-02  9.03019453e-01]
 [ 6.79413488e-01  3.20587615e-01]
 [ 5.76630553e-01  4.23367751e-01]
 [ 5.09666591e-01  4.90330123e-01]
 [ 7.92892085e-01  2.07111442e-01]
 [ 4.09459613e-01  5.90543409e-01]
 [ 5.30130856e-01  4.69872108e-01]
 [-1.36315385e-01  1.13631698e+00]
 [ 2.37728871e-02  9.76223746e-01]
 [-3.65387795e-01  1.36539183e+00]
 [ 5.85125454e-01  4.14876662e-01]
 [ 3.74918666e-01  6.25079770e-01]
 [ 1.70514557e-01  8.29484618e-01]
 [ 6.12012657e-01  3.87989716e-01]
 [ 9.82895704e-01  1.71034432e-02]
 [ 5.53233118e-01  4.46769067e-01]
 [ 5.54931824e-01  4.45065574e-01]
 [ 5.79985806e-01  4.20016742e-01]
 [ 3.28670729e-01  6.71329915e-01]
 [ 6.61829980e-01  3.38167830e-01]
