[[ 4.62245140e-01  5.37754892e-01]
 [ 5.93814985e-01  4.06185035e-01]
 [ 8.97427395e-01  1.02572545e-01]
 [-8.08382532e-02  1.08083843e+00]
 [ 3.12229359e-01  6.87770656e-01]
 [ 4.09666226e-01  5.90333806e-01]
 [ 1.64378259e-01  8.35621772e-01]
 [-1.84155080e-01  1.18415534e+00]
 [ 3.99289935e-01  6.00710082e-01]
 [ 2.61637758e-01  7.38362150e-01]
 [ 6.30552145e-01  3.69447829e-01]
 [ 2.80152437e-01  7.19847584e-01]
 [ 8.00163295e-01  1.99836839e-01]
 [ 9.45342667e-01  5.46574093e-02]
 [ 2.62062332e-01  7.37937621e-01]
 [ 8.05538989e-02  9.19446085e-01]
 [ 8.04281579e-01  1.95718461e-01]
 [ 6.61216017e-01  3.38784030e-01]
 [ 7.11037921e-01  2.88962019e-01]
 [ 8.23045027e-01  1.76954987e-01]
 [ 8.05422778e-01  1.94577244e-01]
 [ 2.94357863e-01  7.05642165e-01]
 [ 4.37241345e-01  5.62758551e-01]
 [ 3.29127050e-01  6.70872957e-01]
 [ 5.65176489e-01  4.34823597e-01]
 [ 1.55085919e-01  8.44914252e-01]
 [ 5.00392945e-01  4.99607041e-01]
 [ 2.75930591e-01  7.24069374e-01]
 [ 5.47148816e-03  9.94528502e-01]
 [ 7.06563287e-01  2.93436667e-01]
 [ 9.52086739e-01  4.79132658e-02]
 [ 4.40522003e-01  5.59478011e-01]
 [ 6.61891745e-01  3.38108203e-01]
 [ 3.72154971e-01  6.27845001e-01]
 [ 9.26689860e-02  9.07330924e-01]
 [ 5.49571229e-01  4.50428712e-01]
 [ 1.52526653e-01  8.47473371e-01]
 [ 3.26897361e-01  6.73102628e-01]
 [ 6.80411668e-01  3.19588261e-01]
 [ 7.45575381e-01  2.54424689e-01]
 [ 7.32825806e-02  9.26717391e-01]
 [ 9.72944397e-01  2.70556679e-02]
 [ 4.22804826e-01  5.77195160e-01]
 [ 5.81484007e-01  4.18515975e-01]
 [ 6.36705285e-01  3.63294710e-01]
 [ 4.51162319e-01  5.48837664e-01]
 [ 4.47570637e-01  5.52429297e-01]
 [ 4.50390075e-01  5.49609898e-01]
 [ 5.64247873e-01  4.35752059e-01]
 [ 3.65745105e-01  6.34254944e-01]
 [ 1.84137334e-01  8.15862645e-01]
 [ 9.64731312e-02  9.03526901e-01]
 [ 3.77769741e-01  6.22230138e-01]
 [ 2.27709620e-01  7.72290445e-01]
 [ 8.73235626e-01  1.26764395e-01]
 [ 9.83517353e-01  1.64827093e-02]
 [ 6.50477206e-01  3.49522872e-01]
 [ 1.67623227e-01  8.32376767e-01]
 [ 7.17589257e-01  2.82410746e-01]
 [ 3.84653054e-01  6.15347009e-01]
 [ 2.21405653e-01  7.78594377e-01]
 [ 8.89169835e-01  1.10830191e-01]
 [ 3.87974784e-01  6.12025153e-01]
 [-3.88813422e-01  1.38881357e+00]
 [ 4.89855481e-01  5.10144434e-01]
 [ 6.84503798e-01  3.15496147e-01]
 [ 1.18122391e+00 -1.81223861e-01]
 [ 5.89837307e-01  4.10162695e-01]
 [ 8.71286303e-01  1.28713723e-01]
 [ 8.08658307e-01  1.91341583e-01]
 [ 1.93561577e-01  8.06438432e-01]
 [ 2.88972699e-02  9.71102859e-01]
 [ 7.85654709e-01  2.14345271e-01]
 [ 3.10958893e-01  6.89041154e-01]
 [ 8.49809917e-01  1.50190109e-01]
 [ 1.17534872e-01  8.82465118e-01]
 [ 1.23570719e-01  8.76429185e-01]
 [ 7.35862987e-01  2.64137008e-01]
 [ 4.50138382e-01  5.49861670e-01]
 [ 8.99819319e-03  9.91001857e-01]
 [ 3.76333427e-01  6.23666493e-01]
 [ 8.10431168e-01  1.89568949e-01]
 [-1.06180105e-01  1.10618012e+00]
 [ 3.83880804e-01  6.16119146e-01]
 [-1.91827391e-02  1.01918270e+00]
 [-3.22397336e-01  1.32239733e+00]
 [-3.56507689e-03  1.00356504e+00]
 [ 6.09094926e-01  3.90905147e-01]
 [ 8.97150180e-01  1.02849888e-01]
 [-8.48692780e-01  1.84869259e+00]
 [ 2.71519198e-01  7.28480823e-01]
 [-2.22009262e-01  1.22200918e+00]
 [ 5.82729245e-01  4.17270767e-01]
 [ 6.62405974e-01  3.37594025e-01]
 [ 1.00260911e+00 -2.60908318e-03]
 [ 8.68105082e-01  1.31894985e-01]
 [ 6.50625304e-01  3.49374694e-01]
 [ 7.90844764e-01  2.09155227e-01]
 [ 3.11834073e-01  6.88165982e-01]
 [ 5.02933334e-01  4.97066687e-01]
 [ 2.53773297e-01  7.46226883e-01]
 [ 7.93079940e-01  2.06920152e-01]
 [ 4.93801777e-01  5.06198158e-01]
 [ 8.96125579e-01  1.03874340e-01]
 [ 7.53204916e-01  2.46795048e-01]
 [ 6.55310752e-01  3.44689262e-01]
 [ 3.13880286e-01  6.86119774e-01]
