1.510414372122430450e+03 -1.510400374771928000e+03
6.025436238690794198e+03 -6.025410174120093870e+03
-2.732936658822204663e+03 2.732936214950028443e+03
1.999303313486087063e+03 -1.999306798145572429e+03
-2.888284993982774722e+02 2.888513864320766515e+02
3.332274467890382311e+03 -3.332279510645434129e+03
-2.104399084217750897e+03 2.104383950795903729e+03
-3.897551306243998624e+03 3.897551585771923328e+03
2.107825608122480844e+03 -2.107824220728723049e+03
9.126555350030765112e+03 -9.126517573457520484e+03
-5.088978268234512143e+03 5.088998345026500829e+03
6.873146075837819808e+03 -6.873146150557435249e+03
1.832059656472256393e+03 -1.832044912812920302e+03
-3.186802017551824520e+03 3.186822951310698045e+03
2.511418835513186423e+02 -2.511399414654520115e+02
2.225574158914358577e+03 -2.225564522446105912e+03
1.755122162833276889e+02 -1.754979048152599717e+02
-7.713193272692061328e+03 7.713187297332428898e+03
3.684097421089621093e+03 -3.684087913071718503e+03
1.075456370233943380e+04 -1.075453988342655430e+04
-4.973513468463952449e+03 4.973497673887000929e+03
5.090628232458480852e+03 -5.090619412056183137e+03
-7.134552399777738174e+03 7.134539780172983228e+03
-5.266798704769182223e+03 5.266784080408440786e+03
1.153711714768292950e+03 -1.153705426587684315e+03
-7.804806990409483660e+02 7.804814866310425714e+02
4.413580685682634794e+03 -4.413571836095989966e+03
1.355021148276817257e+03 -1.355004669050812481e+03
-5.347975342930363695e+03 5.347989960082186371e+03
7.956996851705725931e+02 -7.956981815805193037e+02
2.060978056543267485e+02 -2.060971043430145073e+02
-3.555956801308082504e+03 3.555971191740303766e+03
2.185477460155055269e+03 -2.185471440139865081e+03
-2.999021335438365895e+03 2.999029888545654103e+03
1.039651300164755594e+04 -1.039650955761668229e+04
-1.115435159018014383e+04 1.115434462998171693e+04
1.090974288633885590e+04 -1.090973271023432790e+04
-4.942810101805478553e+03 4.942852741357824925e+03
-5.769345584513873291e+03 5.769363353396925959e+03
-1.681855941517726387e+04 1.681860112407960696e+04
-1.639507892568833995e+03 1.639546685697561770e+03
9.366605943406193546e+03 -9.366603438933143480e+03
1.464585678909799753e+03 -1.464597416668405458e+03
3.115563966997569878e+02 -3.115252057852085272e+02
-3.550749574625147488e+03 3.550760847674610886e+03
2.402096955762670405e+03 -2.402097819321947100e+03
-6.197459736271224756e+03 6.197464574963029008e+03
1.193584519039890984e+04 -1.193585546724774940e+04
5.102701831237017132e+02 -5.102676406908212812e+02
-7.856890203270213533e+02 7.856924560556940378e+02
-3.090654380947143181e+03 3.090653546982831358e+03
-2.110305486800228209e+03 2.110313161655139993e+03
-7.943800654169308473e+03 7.943809912577811701e+03
8.604009116422776060e+03 -8.604008555864513255e+03
-1.579607533638069071e+03 1.579609140661853417e+03
2.889085667337049927e+03 -2.889064572877809042e+03
2.326261306748445350e+03 -2.326261618105293564e+03
-2.608861770807285666e+03 2.608863479727046069e+03
-2.899381725747478413e+03 2.899392167978523503e+03
1.195090815253366600e+03 -1.195066910928781908e+03
-3.562375175751602001e+03 3.562398299857172788e+03
4.260918503365726792e+03 -4.260916797257785220e+03
-3.180898929126376061e+03 3.180935813207757747e+03
-4.801393719815920122e+03 4.801391901043994949e+03
-2.336594273691171111e+03 2.336580568125953050e+03
-2.899557727318413072e+03 2.899550100467316497e+03
1.367933847676637015e+04 -1.367931905735970577e+04
-1.620552621480137532e+03 1.620565383694399770e+03
2.345265735236098408e+04 -2.345266453515385001e+04
6.044019595899035266e+03 -6.044015583474454615e+03
7.042295597774787893e+03 -7.042293286915853969e+03
-1.373898383024536088e+03 1.373915835349181407e+03
7.247465437449985984e+03 -7.247447084296991306e+03
1.778671266619324888e+04 -1.778656560965885001e+04
-1.153386739579769892e+04 1.153390365421833849e+04
2.271959830094039262e+03 -2.271946944349514069e+03
-1.134669958673529436e+04 1.134671891733545817e+04
-2.282734536859853506e+03 2.282739129098613375e+03
-1.486225501223797619e+04 1.486223690533832632e+04
-4.973892672090220913e+03 4.973891581290000431e+03
-4.747827093210071325e+01 4.747844904806061095e+01
1.234213298688835857e+04 -1.234215556163972542e+04
-5.660319464433659959e+03 5.660324246955236958e+03
2.009862788254013140e+02 -2.009825006437113188e+02
6.902700189953325207e+02 -6.903028740288918925e+02
-2.768924982892100161e+03 2.768915216311082531e+03
-9.620902865372112501e+03 9.620889576866371499e+03
6.727885455541008923e+02 -6.727941761250986019e+02
-2.220127816267359776e+03 2.220170275653794306e+03
1.130981476900947382e+04 -1.130981903728630641e+04
7.165694890316786768e+03 -7.165689774634826790e+03
1.265710707239213662e+03 -1.265719075565812091e+03
-1.840749409854118767e+03 1.840753560189767768e+03
5.756579768634484935e+03 -5.756569876151986136e+03
5.100665713246253290e+02 -5.100617800863983575e+02
7.417034897421933238e+03 -7.417022140376901007e+03
-1.395152225570464907e+04 1.395149459400144769e+04
-3.150364770876345574e+03 3.150373602576320991e+03
-5.384114033224339437e+03 5.384123971696194531e+03
4.379656354543323687e+03 -4.379650371890033966e+03
-6.184384450351496525e+03 6.184393204568790679e+03
-5.101138436944092973e+03 5.101124614527788253e+03
5.209523183009519016e+03 -5.209496790321296430e+03
6.387386742244341804e+03 -6.387376567644887473e+03
-1.267389777423086343e+02 1.267387544915191029e+02
-5.797247321048284903e+02 5.797286911410610628e+02
2.829079343123945364e+03 -2.829081042589305980e+03
-2.890453487452163699e+03 2.890460004773824039e+03
-4.889607497919476373e+03 4.889614388109535867e+03
6.063760057627729111e+03 -6.063772747809442990e+03
-1.057934404029843790e+03 1.057947915327535156e+03
-7.377982671632610163e+02 7.377612480563943791e+02
-1.250061503662627729e+02 1.250038809545767435e+02
-1.046921982886138721e+03 1.046962146092696230e+03
-1.437164365548405613e+03 1.437171351468247849e+03
6.946937527793792469e+03 -6.946932174852490789e+03
6.017998853228100415e+02 -6.018013186225214213e+02
6.666196759278391255e+02 -6.666071612733612710e+02
-7.879675482726797782e+02 7.879771414074803033e+02
-4.188112510166485663e+03 4.188125771063298998e+03
-1.090674077063487857e+03 1.090709845977447912e+03
-1.158748079433045859e+04 1.158747260385244954e+04
-3.363637517151240900e+03 3.363640950538128891e+03
5.450135467069524566e+03 -5.450113632568171852e+03
-7.060518240419398353e+03 7.060568677284030855e+03
8.937618385833147840e+02 -8.937672076073125709e+02
-1.024174876678011788e+04 1.024180709104333800e+04
3.588665135732551789e+03 -3.588657461596939356e+03
6.087491989562776325e+03 -6.087459010882280381e+03
-1.282068126414472135e+04 1.282069943309076552e+04
2.254550844226875597e+03 -2.254562475343020196e+03
-4.990200465103858733e+03 4.990234858370347865e+03
9.107317930114739283e+03 -9.107329456521030806e+03
-2.488054753592277848e+03 2.488050810835179163e+03
-9.445665395945674391e+03 9.445667056849530127e+03
-3.970411959991113690e+03 3.970429037125122250e+03
8.182732293925391787e+02 -8.182878018437186256e+02
-2.440526917676067569e+03 2.440529109479921317e+03
-2.116059989304516421e+03 2.116079881292977916e+03
