[[ 2.81191975e-01  7.18820398e-01]
 [ 1.70535777e-01  8.29446473e-01]
 [ 1.28522423e-01  8.71453341e-01]
 [ 4.49595499e-01  5.50502812e-01]
 [ 4.49595499e-01  5.50502812e-01]
 [ 6.08224096e-01  3.92092140e-01]
 [ 5.28625743e-01  4.73650438e-01]
 [ 6.87551057e-01  3.13123751e-01]
 [ 1.28523245e-01  8.71452520e-01]
 [ 4.04765977e-01  5.95285320e-01]
 [ 1.90355567e-01  8.09578694e-01]
 [ 5.36599191e-01  4.63344918e-01]
 [ 2.84568731e-01  7.15443987e-01]
 [ 3.61440622e-01  6.38876136e-01]
 [ 3.59006482e-01  6.41021855e-01]
 [ 3.73345352e-01  6.26671546e-01]
 [ 4.92181662e-01  5.07907887e-01]
 [ 1.81312503e-01  8.18673913e-01]
 [ 5.42802688e-01  4.57077016e-01]
 [ 1.93466407e-01  8.06509109e-01]
 [ 7.52444256e-01  2.47717397e-01]
 [ 2.77101631e-01  7.22911685e-01]
 [ 7.22187646e-01  2.77784470e-01]
 [ 5.86479868e-01  4.13542728e-01]
 [ 6.59997439e-01  3.40003911e-01]
 [ 2.77100890e-01  7.22912426e-01]
 [ 6.59997439e-01  3.40003911e-01]
 [ 1.82623989e-01  8.17002284e-01]
 [ 7.78260540e-01  2.22076408e-01]
 [ 2.87153176e-01  7.12856516e-01]
 [ 5.82227422e-01  4.17362761e-01]
 [ 3.62157136e-01  6.37917124e-01]
 [ 4.07366617e-01  5.92627403e-01]
 [ 3.29526648e-01  6.70412928e-01]
 [ 5.23038816e-01  4.77016652e-01]
 [ 6.16147810e-01  3.83170016e-01]
 [ 7.27264218e-01  2.72680213e-01]
 [ 2.24156192e-01  7.75837624e-01]
 [ 2.89666713e-01  7.10344339e-01]
 [ 1.48462434e-01  8.51514214e-01]
 [ 3.61006076e-01  6.39151971e-01]
 [ 7.13490969e-01  2.86528653e-01]
 [ 7.14493718e-01  2.85514267e-01]
 [ 5.49683167e-01  4.50155275e-01]
 [ 4.55461224e-01  5.44601130e-01]
 [ 1.43820809e-01  8.56156361e-01]
 [ 2.40831313e-01  7.58730191e-01]
 [ 3.27808379e-01  6.72620210e-01]
 [ 1.30357019e-01  8.69618616e-01]
 [ 3.84570698e-01  6.15522543e-01]
 [ 4.70546446e-01  5.29693692e-01]
 [ 3.63830780e-01  6.36309981e-01]
 [ 4.04952822e-01  5.95098389e-01]
 [ 6.01828386e-01  3.98086424e-01]
 [ 3.98641901e-01  6.01499608e-01]
 [ 5.35778196e-01  4.64275722e-01]
 [ 3.21749465e-01  6.78267474e-01]
 [ 6.12475129e-01  3.88647503e-01]
 [ 2.92391938e-01  7.07624778e-01]
 [ 1.48898728e-01  8.51077899e-01]
 [ 2.69046361e-01  7.30955264e-01]
 [ 2.23163984e-01  7.76509959e-01]
 [ 4.49840600e-01  5.50364447e-01]
 [ 1.61154223e-01  8.38700477e-01]
 [ 3.99618374e-01  6.00494382e-01]
 [ 4.05203588e-01  5.94858625e-01]
 [ 4.08406939e-01  5.91634876e-01]
 [ 9.79643811e-02  8.99720511e-01]
 [ 2.57771933e-01  7.42244249e-01]
 [ 3.23282498e-01  6.76726640e-01]
 [ 1.28744483e-01  8.71231239e-01]
 [ 2.86515547e-01  7.13497930e-01]
 [ 1.47981304e-01  8.51995709e-01]
 [ 2.18761209e-01  7.81098406e-01]
 [ 2.24066244e-01  7.75927574e-01]
 [ 1.28822355e-01  8.71153370e-01]
 [ 1.59673275e-01  8.40240709e-01]
 [ 3.63895602e-01  6.36183938e-01]
 [ 4.47192854e-01  5.52632900e-01]
 [ 2.78335664e-01  7.21622171e-01]
 [ 4.55901886e-01  5.44186712e-01]
 [ 1.28676372e-01  8.71299366e-01]
 [ 4.07080987e-01  5.92567549e-01]
 [ 3.01358008e-01  6.97950196e-01]
 [ 6.00354910e-01  3.99662368e-01]
 [ 2.88725624e-01  7.11288709e-01]
 [ 3.44948718e-01  6.54987916e-01]
 [ 2.90476194e-01  7.09576295e-01]
 [ 1.38045733e-01  8.61930090e-01]
 [ 7.40284901e-01  2.59974929e-01]
 [ 1.45667009e-01  8.54307364e-01]
 [ 1.30380380e-01  8.69595251e-01]
 [ 1.28521927e-01  8.71453838e-01]
 [ 1.28521927e-01  8.71453838e-01]
 [ 3.18656291e-03  9.97659878e-01]
 [ 3.94152287e-01  6.05939760e-01]
 [ 2.88473059e-01  7.11543134e-01]
 [ 2.90832864e-01  7.09180039e-01]
 [ 6.94684172e-01  3.05172805e-01]
 [ 1.46381418e-01  8.53561453e-01]
 [ 1.26342419e-01  8.74063978e-01]
 [ 1.42176894e-01  8.57799123e-01]
 [ 7.69960560e-01  2.29705133e-01]
 [ 1.42176894e-01  8.57799123e-01]
 [ 7.69960560e-01  2.29705133e-01]
 [ 1.42176894e-01  8.57799123e-01]
 [ 7.69960560e-01  2.29705133e-01]
 [ 6.34727552e-01  3.65177621e-01]
 [ 7.69960560e-01  2.29705133e-01]
 [ 3.42000823e-01  6.58015054e-01]
 [ 3.52500927e-01  6.48484400e-01]
 [ 5.70134491e-01  4.29887647e-01]
 [ 2.12657990e-01  7.87332466e-01]
 [ 7.27889802e-01  2.71921220e-01]
 [ 4.61714793e-01  5.38420702e-01]
 [ 3.83612567e-01  6.16366551e-01]
 [ 1.74795208e-01  8.25187455e-01]
 [ 1.74795357e-01  8.25187306e-01]
 [ 1.28670387e-01  8.71305349e-01]
 [ 1.45039473e-01  8.54935114e-01]
 [ 1.74795208e-01  8.25187455e-01]
 [ 1.74795357e-01  8.25187306e-01]
 [ 1.28521940e-01  8.71453825e-01]
 [ 1.36472753e-01  8.63502768e-01]
 [ 3.98109090e-01  6.01941590e-01]
 [ 1.78019127e-01  8.21960740e-01]
 [ 3.21816079e-01  6.78248851e-01]
 [ 4.58360324e-01  5.41705660e-01]
 [ 2.06656039e-01  7.93412238e-01]
 [ 1.28545517e-01  8.71430244e-01]
 [ 2.24461996e-01  7.75535003e-01]
 [ 2.59938611e-01  7.39920767e-01]
 [ 3.98175592e-01  6.01772963e-01]
