[[ 2.83280910e-01  7.16709567e-01]
 [ 2.00701498e-01  7.99314995e-01]
 [-8.26547778e-03  1.00825662e+00]
 [ 3.44162830e-01  6.55821286e-01]
 [ 3.44162830e-01  6.55821286e-01]
 [ 3.27881329e-01  6.72261040e-01]
 [ 2.58678064e-01  7.40834234e-01]
 [ 4.20973017e-01  5.79229298e-01]
 [ 1.20852224e-02  9.87904617e-01]
 [ 3.86527855e-01  6.13450843e-01]
 [ 2.79282269e-01  7.20505841e-01]
 [ 5.33225983e-01  4.66793571e-01]
 [ 3.27634883e-01  6.72355644e-01]
 [ 7.35046458e-01  2.64967527e-01]
 [-2.22143494e-01  1.22196076e+00]
 [ 1.55446836e-01  8.44538407e-01]
 [ 3.86277990e-01  6.13720541e-01]
 [ 3.07208414e-01  6.92818660e-01]
 [ 5.39559806e-01  4.60430867e-01]
 [ 7.40217477e-02  9.26011356e-01]
 [ 8.94781073e-01  1.05172686e-01]
 [ 2.12088774e-01  7.87929249e-01]
 [ 1.46449008e-01  8.53633203e-01]
 [ 3.61836794e-01  6.38255373e-01]
 [ 7.13996009e-01  2.85996472e-01]
 [ 2.12079716e-01  7.87938308e-01]
 [ 7.13996009e-01  2.85996472e-01]
 [ 5.16854151e-02  9.48172994e-01]
 [ 4.31721002e-01  5.68263280e-01]
 [ 1.74146307e-01  8.25846974e-01]
 [ 5.78397050e-01  4.21661665e-01]
 [-6.92921511e-03  1.00682058e+00]
 [ 3.17453010e-01  6.82559359e-01]
 [ 2.18738263e-01  7.80712577e-01]
 [ 3.20495387e-01  6.79481116e-01]
 [ 5.92174890e-01  4.08111438e-01]
 [ 1.43046916e-01  8.57034730e-01]
 [ 5.34915912e-02  9.46530789e-01]
 [ 3.25788629e-01  6.74201905e-01]
 [ 1.72692954e-01  8.27314824e-01]
 [ 1.06341676e-01  8.93698773e-01]
 [ 1.56832776e-01  8.43248040e-01]
 [ 1.53281160e-01  8.46800073e-01]
 [ 5.41585960e-01  4.58390618e-01]
 [ 4.28347971e-01  5.71590051e-01]
 [ 1.66738061e-01  8.33285175e-01]
 [ 1.49237664e-01  8.50784594e-01]
 [ 2.07608422e-01  7.92796324e-01]
 [ 1.89119411e-01  8.10879241e-01]
 [ 3.48087862e-01  6.51896098e-01]
 [ 3.60123716e-01  6.40038544e-01]
 [ 1.18204678e-01  8.81797502e-01]
 [ 3.88446257e-01  6.11532277e-01]
 [ 4.13043147e-01  5.86908304e-01]
 [ 1.68741593e-01  8.31269548e-01]
 [ 5.02285148e-01  4.97689954e-01]
 [ 3.34747833e-01  6.65246404e-01]
 [ 4.88378024e-01  5.11913050e-01]
 [ 2.96426671e-01  7.03568166e-01]
 [ 1.56294438e-01  8.43714093e-01]
 [ 4.93229500e-01  5.06750442e-01]
 [ 3.74388508e-01  6.25600876e-01]
 [ 3.78207328e-01  6.22066564e-01]
 [ 2.72660323e-01  7.27413338e-01]
 [ 2.33168923e-01  7.66844407e-01]
 [ 3.41835419e-01  6.58101236e-01]
 [ 2.98823158e-02  9.70116547e-01]
 [ 3.12122629e-01  6.88205050e-01]
 [ 1.03613910e-01  8.96386757e-01]
 [ 5.14528807e-01  4.85477525e-01]
 [ 4.62757362e-02  9.53722897e-01]
 [ 2.82354269e-01  7.17638976e-01]
 [ 2.30981959e-01  7.69026778e-01]
 [ 1.72686522e-01  8.27414457e-01]
 [ 5.64445074e-02  9.43577622e-01]
 [ 1.45926476e-01  8.54065715e-01]
 [ 3.98847801e-01  6.01127225e-01]
 [ 2.18035378e-01  7.81983525e-01]
 [ 1.49638992e-01  8.50402524e-01]
 [ 1.54226272e-01  8.45075619e-01]
 [ 5.17950778e-01  4.82040965e-01]
 [ 1.13232666e-01  8.86760550e-01]
 [-1.43963965e-02  1.01460382e+00]
 [-3.41598368e-02  1.03393595e+00]
 [ 7.48179162e-01  2.51803820e-01]
 [-4.33930219e-02  1.04342558e+00]
 [ 2.20325315e-01  7.79667314e-01]
 [ 4.48032070e-01  5.51947842e-01]
 [ 2.27919039e-01  7.72085398e-01]
 [ 1.06350045e+00 -6.34474500e-02]
 [ 2.12038634e-02  9.78815681e-01]
 [ 1.87779496e-01  8.12219023e-01]
 [-2.61270912e-02  1.02611806e+00]
 [-2.61270912e-02  1.02611806e+00]
 [ 1.96437068e-01  8.03516271e-01]
 [ 4.61649807e-01  5.38316942e-01]
 [ 2.69903429e-01  7.30089500e-01]
 [ 3.30906757e-01  6.69085550e-01]
 [ 4.96939432e-01  5.03063572e-01]
 [ 2.35217774e-01  7.64725314e-01]
 [ 7.35323422e-03  9.92761549e-01]
 [ 3.05799761e-01  6.94213053e-01]
 [ 8.19380814e-01  1.80644946e-01]
 [ 3.05799761e-01  6.94213053e-01]
 [ 8.19380814e-01  1.80644946e-01]
 [ 3.05799761e-01  6.94213053e-01]
